"X","document","topic","gamma","outlet","date","location","zip","medianIncome","majorityRace","countyVote","dead","injured","total","childrenHarmed","ideology"
1148,"text2155","6",0.57331548408496,"breitbart",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.9
1149,"text2169","6",0.380939721401157,"breitbart",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",4.9
1149,"text2169","6",0.380939721401157,"breitbart",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.9
1150,"text2184","6",0.360052067771579,"breitbart",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",4.9
1150,"text2184","6",0.360052067771579,"breitbart",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.9
1151,"text2285","6",0.844036103241242,"breitbart",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",4.9
1151,"text2285","6",0.844036103241242,"breitbart",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.9
1152,"text8151","6",0.744159566107867,"foxnews",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",4.7
1152,"text8151","6",0.744159566107867,"foxnews",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.7
1153,"text8183","6",0.749870495506955,"foxnews",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",4.7
1153,"text8183","6",0.749870495506955,"foxnews",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.7
1154,"text8242","6",0.746880177628287,"foxnews",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",4.7
1154,"text8242","6",0.746880177628287,"foxnews",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.7
1155,"text8245","6",0.819415665593568,"foxnews",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",4.7
1155,"text8245","6",0.819415665593568,"foxnews",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",4.7
1156,"text15242","6",0.593483898883583,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1156,"text15242","6",0.593483898883583,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1157,"text15248","6",0.53434395882489,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1157,"text15248","6",0.53434395882489,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1158,"text15267","6",0.355535842050583,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1158,"text15267","6",0.355535842050583,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1159,"text15278","6",0.424911167275877,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1159,"text15278","6",0.424911167275877,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1160,"text15290","6",0.577998879362128,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1160,"text15290","6",0.577998879362128,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1161,"text15296","6",0.439255925516454,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1161,"text15296","6",0.439255925516454,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1162,"text15297","6",0.819358004829275,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1162,"text15297","6",0.819358004829275,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1163,"text15311","6",0.544197315225128,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1163,"text15311","6",0.544197315225128,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1164,"text15324","6",0.644199207873484,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1164,"text15324","6",0.644199207873484,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1165,"text15337","6",0.381345077621717,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1165,"text15337","6",0.381345077621717,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1166,"text15348","6",0.589797282001802,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1166,"text15348","6",0.589797282001802,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1167,"text15369","6",0.279341164603746,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1167,"text15369","6",0.279341164603746,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1168,"text15379","6",0.553036382516582,"nytimes",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",2.8
1168,"text15379","6",0.553036382516582,"nytimes",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",2.8
1169,"text18415","6",0.434923284467916,"thinkprogress",2018-11-02,"Long Beach, California","90805",3.71357206670431,"1","0",0,4,4,"1",1.5
1169,"text18415","6",0.434923284467916,"thinkprogress",2018-11-02,"Tallahassee, Florida","32303",3.68887945411394,"1","0",3,5,8,"0",1.5
1170,"text2362","1",0.582840619518443,"breitbart",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1171,"text8341","2",0.82163562418737,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1172,"text8363","2",0.641818585870383,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1173,"text8370","2",0.83564710232848,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1174,"text8398","2",0.890110970055659,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1175,"text8409","2",0.601363979154716,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1176,"text8491","2",0.844073736572735,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1177,"text8503","2",0.664923012575834,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1178,"text8504","2",0.652221819749555,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1179,"text15367","2",0.491013258470133,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1180,"text15414","2",0.779225658545912,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1181,"text8411","3",0.719637437499629,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1182,"text15395","3",0.652389523764152,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1183,"text15417","3",0.506140006337601,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1184,"text15431","3",0.85140383926024,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1185,"text2240","4",0.269117806943051,"breitbart",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1186,"text2248","4",0.647137747374708,"breitbart",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1187,"text2281","4",0.606453219440044,"breitbart",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1188,"text8378","4",0.461179413007432,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1189,"text15341","4",0.537901413441905,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1190,"text15356","4",0.463545320537827,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1191,"text15400","4",0.65414163142245,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1192,"text15408","4",0.463545320537827,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1193,"text15413","4",0.368873121650145,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1194,"text8314","5",0.724848000889547,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1195,"text8324","5",0.542123844768003,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1196,"text8441","5",0.59569940038844,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1197,"text15382","5",0.418538866523657,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1198,"text2338","6",0.673365097715949,"breitbart",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1199,"text2353","6",0.490911900936034,"breitbart",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1200,"text8350","6",0.477060483940704,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1201,"text8413","6",0.518913442401627,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1202,"text8421","6",0.549565094321764,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1203,"text8460","6",0.457428264489616,"foxnews",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1204,"text15345","6",0.615286700627247,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1205,"text15375","6",0.549484949154013,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1206,"text15385","6",0.530163302118268,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1207,"text15404","6",0.499782801848068,"nytimes",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1208,"text18419","6",0.592315560791665,"thinkprogress",2018-11-03,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",1.5
1209,"text2313","1",0.754849708335484,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1210,"text2347","1",0.763696163157369,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1211,"text2355","1",0.799074212497452,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1212,"text2368","1",0.899226920199883,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1213,"text2328","2",0.530935822876695,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1214,"text8424","2",0.488081150217429,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1215,"text8544","2",0.892041018984622,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1216,"text8579","2",0.868702104636588,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1217,"text20088","2",0.482769763646966,"wallstreetjournal",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",NA
1218,"text2418","3",0.532440765963484,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1219,"text8453","3",0.449118586749522,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1220,"text8575","3",0.728761457428197,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1221,"text15526","3",0.445705070139825,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1222,"text8483","4",0.554555705579854,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1223,"text8485","4",0.315716664902782,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1224,"text8634","4",0.437941635414875,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1225,"text15433","4",0.382175313608639,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1226,"text15435","4",0.454977768081393,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1227,"text15560","4",0.520905444583593,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1228,"text8434","5",0.344656494080598,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1229,"text2339","6",0.594185178362453,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1230,"text2373","6",0.562971729238124,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1231,"text2379","6",0.557338016494526,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1232,"text2441","6",0.411892316419724,"breitbart",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1233,"text8426","6",0.430088576288922,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1234,"text8454","6",0.609272507706131,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1235,"text8480","6",0.470986287975851,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1236,"text8502","6",0.423526897077738,"foxnews",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1237,"text15424","6",0.677913327479429,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1238,"text15428","6",0.531477994381637,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1239,"text15432","6",0.341857717338701,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1240,"text15438","6",0.367232402554513,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1241,"text15447","6",0.513951193588811,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1242,"text15462","6",0.713687658324019,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1243,"text15524","6",0.523409900751475,"nytimes",2018-11-04,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1244,"text2381","1",0.794105606994594,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1245,"text2409","1",0.811146359258173,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1246,"text2433","1",0.783237066904382,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1247,"text2491","1",0.804546896342025,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1248,"text2572","1",0.485109042010212,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1249,"text8512","2",0.832640285528958,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1250,"text8516","2",0.900898479363662,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1251,"text8522","2",0.958117335520155,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1252,"text8539","2",0.6443030308126,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1253,"text8549","2",0.762013401668729,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1254,"text8677","2",0.616725708609095,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1255,"text2460","3",0.470425880784084,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1256,"text8572","3",0.490489177375226,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1257,"text8582","3",0.816299991564531,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1258,"text8625","3",0.801489182857847,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1259,"text8658","3",0.366497677496122,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1260,"text15548","3",0.384030893151446,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1261,"text15574","3",0.571206428645693,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1262,"text2472","4",0.499774574580619,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1263,"text9385","4",0.752322191342929,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1264,"text15519","4",0.316012904879333,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1265,"text15631","4",0.467029278515342,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1266,"text18438","4",0.375989540105033,"thinkprogress",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",1.5
1267,"text20112","4",0.529973094282773,"wallstreetjournal",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",NA
1268,"text2448","5",0.714144600025545,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1269,"text2399","6",0.342878022678817,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1270,"text2401","6",0.416974397585976,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1271,"text2421","6",0.450813096756963,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1272,"text2428","6",0.791369132228371,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1273,"text2451","6",0.55872030156511,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1274,"text2486","6",0.507907435934783,"breitbart",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1275,"text8525","6",0.774809894725902,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1276,"text8534","6",0.502130355556236,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1277,"text8541","6",0.793821242256469,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1278,"text8605","6",0.452787750245463,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1279,"text8644","6",0.502130355556236,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1280,"text8733","6",0.518249237225635,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1281,"text8803","6",0.758537014606748,"foxnews",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1282,"text15517","6",0.479239399132935,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1283,"text15522","6",0.460079955555789,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1284,"text15531","6",0.543214137900904,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1285,"text15577","6",0.330157488291939,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1286,"text15634","6",0.530604028098906,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1287,"text15639","6",0.40732809481254,"nytimes",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1288,"text18445","6",0.507032253825036,"thinkprogress",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",1.5
1289,"text18450","6",0.891985039937177,"thinkprogress",2018-11-05,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",1.5
1290,"text2542","1",0.673516947690948,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1291,"text2505","2",0.787086393629217,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1292,"text8699","2",0.624113622358856,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1293,"text8794","2",0.624051023692391,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1294,"text8968","2",0.376354081628303,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1295,"text8987","2",0.544064611463943,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1296,"text15582","2",0.753204931807484,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1297,"text8673","3",0.524014728714805,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1298,"text8778","3",0.625565337698638,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1299,"text8802","3",0.598591867720638,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1300,"text15619","3",0.453748813597541,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1301,"text15630","3",0.608106861343416,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1302,"text15636","3",0.414723220925438,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1303,"text15637","3",0.503242339239094,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1304,"text15714","3",0.472835196552796,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1305,"text15779","3",0.570424866779728,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1306,"text16327","3",0.474211255505965,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1307,"text18453","3",0.854900000683165,"thinkprogress",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",1.5
1308,"text18495","3",0.495890923549198,"thinkprogress",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",1.5
1309,"text2502","4",0.547567660818468,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1310,"text2504","4",0.460997535376032,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1311,"text2506","4",0.38381112803773,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1312,"text8669","4",0.535466625474141,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1313,"text8776","4",0.66312666991679,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1314,"text8815","4",0.354527997688874,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1315,"text15614","4",0.419382975380049,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1316,"text15632","4",0.380921607705899,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
1317,"text2559","5",0.369839333768587,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1318,"text8726","5",0.374699006412237,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1319,"text2581","6",0.636575246372491,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1320,"text2591","6",0.488094048481819,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1321,"text2672","6",0.470671158513438,"breitbart",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.9
1322,"text8747","6",0.613766414019534,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1323,"text8789","6",0.52728271213012,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1324,"text8884","6",0.871144653469376,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1325,"text8952","6",0.714152949178463,"foxnews",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",4.7
1326,"text15647","6",0.475033298802964,"nytimes",2018-11-06,"Watertown, New York","13601",3.61091791264422,"1","1",0,5,5,"0",2.8
