"","document","topic","gamma","outlet","date"
"3079","text21010",4,0.489830939695264,"foxnews","2018-11-05"
"3080","text21080",4,0.702415549923351,"foxnews","2018-11-05"
"3081","text26973",4,0.577594096790316,"huffingtonpost","2018-11-05"
"3082","text26985",4,0.484991510389354,"huffingtonpost","2018-11-05"
"3083","text27047",4,0.753612954316277,"huffingtonpost","2018-11-05"
"3084","text31945",4,0.350351959837702,"motherjones","2018-11-05"
"3085","text31949",4,0.422824055254058,"motherjones","2018-11-05"
"3086","text35026",4,0.506610678675532,"newsweek","2018-11-05"
"3087","text37987",4,0.37039465594941,"newyorker","2018-11-05"
"3088","text38006",4,0.459240196401787,"newyorker","2018-11-05"
"3089","text38029",4,0.559296232654617,"newyorker","2018-11-05"
"3090","text41360",4,0.500185935435046,"nytimes","2018-11-05"
"3091","text41362",4,0.350858485716068,"nytimes","2018-11-05"
"3092","text41365",4,0.434629313630456,"nytimes","2018-11-05"
"3093","text41374",4,0.610420404841036,"nytimes","2018-11-05"
"3094","text41477",4,0.530630201692918,"nytimes","2018-11-05"
"3095","text41482",4,0.506458231773749,"nytimes","2018-11-05"
"3096","text44599",4,0.553578171547659,"politico","2018-11-05"
"3097","text46719",4,0.577066698795554,"thehill","2018-11-05"
"3098","text46748",4,0.540294543780558,"thehill","2018-11-05"
"3099","text46756",4,0.870423572420965,"thehill","2018-11-05"
"3100","text48531",4,0.417922122541314,"thinkprogress","2018-11-05"
"3101","text48543",4,0.933306100513402,"thinkprogress","2018-11-05"
"3102","text49232",4,0.465051169174565,"townhall","2018-11-05"
"3103","text51821",4,0.438369560475501,"washingtonpost","2018-11-05"
"3104","text51822",4,0.582685778515589,"washingtonpost","2018-11-05"
"3105","text51832",4,0.584023051382049,"washingtonpost","2018-11-05"
"3106","text51849",4,0.378195810420944,"washingtonpost","2018-11-05"
"3107","text51891",4,0.849716656224574,"washingtonpost","2018-11-05"
"3108","text51894",4,0.829108528671068,"washingtonpost","2018-11-05"
"3109","text51945",4,0.558936041405058,"washingtonpost","2018-11-05"
"3110","text2780",5,0.462753714464231,"abcnews","2018-11-05"
"3111","text2803",5,0.781243280864722,"abcnews","2018-11-05"
"3112","text7933",5,0.504190126963852,"breitbart","2018-11-05"
"3113","text20882",5,0.429822873584844,"foxnews","2018-11-05"
"3114","text26960",5,0.375825371720863,"huffingtonpost","2018-11-05"
"3115","text26964",5,0.490850305684751,"huffingtonpost","2018-11-05"
"3116","text26969",5,0.584347821460594,"huffingtonpost","2018-11-05"
"3117","text26979",5,0.632811478182289,"huffingtonpost","2018-11-05"
"3118","text27021",5,0.317051419160559,"huffingtonpost","2018-11-05"
"3119","text27059",5,0.509532846974981,"huffingtonpost","2018-11-05"
"3120","text27093",5,0.382666000616699,"huffingtonpost","2018-11-05"
"3121","text34990",5,0.568773373342375,"newsweek","2018-11-05"
"3122","text34991",5,0.804778352232345,"newsweek","2018-11-05"
"3123","text48538",5,0.38943222088387,"thinkprogress","2018-11-05"
"3124","text2877",1,0.445675641993424,"abcnews","2018-11-06"
"3125","text2879",1,0.413157985854077,"abcnews","2018-11-06"
"3126","text3000",1,0.476333901845495,"abcnews","2018-11-06"
"3127","text3002",1,0.413157985854077,"abcnews","2018-11-06"
"3128","text20950",1,0.505183338936654,"foxnews","2018-11-06"
"3129","text21055",1,0.734364612015484,"foxnews","2018-11-06"
"3130","text21079",1,0.572375261557473,"foxnews","2018-11-06"
"3131","text27060",1,0.613133492180167,"huffingtonpost","2018-11-06"
"3132","text27072",1,0.456096076276546,"huffingtonpost","2018-11-06"
"3133","text31956",1,0.517351395544858,"motherjones","2018-11-06"
"3134","text35098",1,0.830265005149402,"newsweek","2018-11-06"
"3135","text35150",1,0.820247330702859,"newsweek","2018-11-06"
"3136","text38021",1,0.419195245500024,"newyorker","2018-11-06"
"3137","text38043",1,0.528005634889887,"newyorker","2018-11-06"
"3138","text38046",1,0.412352952784639,"newyorker","2018-11-06"
"3139","text38080",1,0.572336609578446,"newyorker","2018-11-06"
"3140","text41462",1,0.574957656614183,"nytimes","2018-11-06"
"3141","text41473",1,0.755183137132371,"nytimes","2018-11-06"
"3142","text41479",1,0.360497926586311,"nytimes","2018-11-06"
"3143","text41480",1,0.463194158751231,"nytimes","2018-11-06"
"3144","text41557",1,0.493722009133581,"nytimes","2018-11-06"
"3145","text41622",1,0.598253428084101,"nytimes","2018-11-06"
"3146","text42170",1,0.702716710735836,"nytimes","2018-11-06"
"3147","text48546",1,0.863715919951205,"thinkprogress","2018-11-06"
"3148","text48588",1,0.575279507971663,"thinkprogress","2018-11-06"
"3149","text49914",1,0.932484940648019,"vice","2018-11-06"
"3150","text51885",1,0.743685850552154,"washingtonpost","2018-11-06"
"3151","text51961",1,0.623222673617867,"washingtonpost","2018-11-06"
"3152","text7987",2,0.439844445054773,"breitbart","2018-11-06"
"3153","text7991",2,0.607458886010398,"breitbart","2018-11-06"
"3154","text12915",2,0.478743644725348,"cnbc","2018-11-06"
"3155","text20946",2,0.504040260340107,"foxnews","2018-11-06"
"3156","text21053",2,0.47030795892777,"foxnews","2018-11-06"
"3157","text21092",2,0.470746799718537,"foxnews","2018-11-06"
"3158","text27094",2,0.446356529541069,"huffingtonpost","2018-11-06"
"3159","text30385",2,0.700468719279476,"infowars","2018-11-06"
"3160","text35073",2,0.746498117202595,"newsweek","2018-11-06"
"3161","text35096",2,0.599944352427272,"newsweek","2018-11-06"
"3162","text41457",2,0.457964098942751,"nytimes","2018-11-06"
"3163","text2876",3,0.849588158473336,"abcnews","2018-11-06"
"3164","text2888",3,0.526953853206947,"abcnews","2018-11-06"
"3165","text3005",3,0.44735638859071,"abcnews","2018-11-06"
"3166","text7989",3,0.522346555574352,"breitbart","2018-11-06"
"3167","text7990",3,0.898980170699832,"breitbart","2018-11-06"
"3168","text20976",3,0.708878431003086,"foxnews","2018-11-06"
"3169","text21071",3,0.599483120717494,"foxnews","2018-11-06"
"3170","text21245",3,0.419546274364771,"foxnews","2018-11-06"
"3171","text21264",3,0.644541954597434,"foxnews","2018-11-06"
"3172","text30354",3,0.448487938992346,"infowars","2018-11-06"
"3173","text35068",3,0.808586077652725,"newsweek","2018-11-06"
"3174","text35115",3,0.80882119017811,"newsweek","2018-11-06"
"3175","text35139",3,0.658086993295998,"newsweek","2018-11-06"
"3176","text35147",3,0.510712926816003,"newsweek","2018-11-06"
"3177","text35153",3,0.447187693913112,"newsweek","2018-11-06"
"3178","text35171",3,0.966856566560413,"newsweek","2018-11-06"
"3179","text35240",3,0.721574958299188,"newsweek","2018-11-06"
"3180","text41425",3,0.760091128629904,"nytimes","2018-11-06"
"3181","text2892",4,0.89857779686191,"abcnews","2018-11-06"
"3182","text2982",4,0.808677003611227,"abcnews","2018-11-06"
"3183","text3009",4,0.965076298973669,"abcnews","2018-11-06"
"3184","text8027",4,0.610395779138727,"breitbart","2018-11-06"
"3185","text8066",4,0.540025962998185,"breitbart","2018-11-06"
"3186","text8076",4,0.793740474510247,"breitbart","2018-11-06"
"3187","text8157",4,0.550383268472254,"breitbart","2018-11-06"
"3188","text12937",4,0.599100144847234,"cnbc","2018-11-06"
"3189","text12972",4,0.919105851099938,"cnbc","2018-11-06"
"3190","text13030",4,0.807592362951559,"cnbc","2018-11-06"
"3191","text13069",4,0.872406286663735,"cnbc","2018-11-06"
"3192","text16152",4,0.472989066886807,"dailykos","2018-11-06"
"3193","text21024",4,0.625678533891026,"foxnews","2018-11-06"
"3194","text21066",4,0.579481082686213,"foxnews","2018-11-06"
"3195","text21161",4,0.710786737719661,"foxnews","2018-11-06"
"3196","text21229",4,0.689426515177033,"foxnews","2018-11-06"
"3197","text27112",4,0.617937244032433,"huffingtonpost","2018-11-06"
"3198","text27134",4,0.784813439771795,"huffingtonpost","2018-11-06"
"3199","text27151",4,0.674678714022576,"huffingtonpost","2018-11-06"
"3200","text27153",4,0.74396186098456,"huffingtonpost","2018-11-06"
"3201","text27195",4,0.798522973335832,"huffingtonpost","2018-11-06"
"3202","text27208",4,0.755198686804354,"huffingtonpost","2018-11-06"
"3203","text27236",4,0.580990428501944,"huffingtonpost","2018-11-06"
"3204","text27264",4,0.678710114584873,"huffingtonpost","2018-11-06"
"3205","text31975",4,0.463830836116419,"motherjones","2018-11-06"
"3206","text31981",4,0.724103397314647,"motherjones","2018-11-06"
"3207","text32000",4,0.724571700874519,"motherjones","2018-11-06"
"3208","text32008",4,0.605620452967267,"motherjones","2018-11-06"
"3209","text35075",4,0.581553535436425,"newsweek","2018-11-06"
"3210","text35083",4,0.406225698109659,"newsweek","2018-11-06"
"3211","text35094",4,0.492933601522392,"newsweek","2018-11-06"
"3212","text35160",4,0.83718060266335,"newsweek","2018-11-06"
"3213","text35340",4,0.936790647806683,"newsweek","2018-11-06"
"3214","text38017",4,0.409410870161969,"newyorker","2018-11-06"
"3215","text38018",4,0.462766916948659,"newyorker","2018-11-06"
"3216","text38040",4,0.667914992156844,"newyorker","2018-11-06"
"3217","text41475",4,0.398428344342921,"nytimes","2018-11-06"
"3218","text41490",4,0.408027347532876,"nytimes","2018-11-06"
"3219","text41517",4,0.3855292153758,"nytimes","2018-11-06"
"3220","text41521",4,0.823752530676312,"nytimes","2018-11-06"
"3221","text41535",4,0.889031360689735,"nytimes","2018-11-06"
"3222","text41586",4,0.634477205655091,"nytimes","2018-11-06"
"3223","text41595",4,0.904443631371665,"nytimes","2018-11-06"
"3224","text41618",4,0.907060965123827,"nytimes","2018-11-06"
"3225","text41639",4,0.758962548849902,"nytimes","2018-11-06"
"3226","text41646",4,0.749854249033137,"nytimes","2018-11-06"
"3227","text44632",4,0.880813202568964,"politico","2018-11-06"
"3228","text44650",4,0.802068767669948,"politico","2018-11-06"
"3229","text44670",4,0.635730999912819,"politico","2018-11-06"
"3230","text46767",4,0.921863724346564,"thehill","2018-11-06"
"3231","text46768",4,0.913999385765682,"thehill","2018-11-06"
"3232","text46774",4,0.740770572874581,"thehill","2018-11-06"
"3233","text46794",4,0.760417244266127,"thehill","2018-11-06"
"3234","text46853",4,0.838010480534104,"thehill","2018-11-06"
"3235","text48545",4,0.637061817532871,"thinkprogress","2018-11-06"
"3236","text48556",4,0.730606268057316,"thinkprogress","2018-11-06"
"3237","text49265",4,0.40390248930985,"townhall","2018-11-06"
"3238","text49905",4,0.483289457189334,"vice","2018-11-06"
"3239","text51897",4,0.418171254934442,"washingtonpost","2018-11-06"
"3240","text51898",4,0.612684349587462,"washingtonpost","2018-11-06"
"3241","text51921",4,0.566118769227083,"washingtonpost","2018-11-06"
"3242","text54670",4,0.510327794295742,"wallstreetjournal","2018-11-06"
"3243","text8044",5,0.551902108482113,"breitbart","2018-11-06"
"3244","text21003",5,0.45931600333357,"foxnews","2018-11-06"
"3245","text27099",5,0.486052148104799,"huffingtonpost","2018-11-06"
"3246","text41628",5,0.461091689565474,"nytimes","2018-11-06"
"3247","text46779",5,0.591003730651668,"thehill","2018-11-06"
"3248","text46847",5,0.61724852729461,"thehill","2018-11-06"
"3249","text3067",1,0.602546885107318,"abcnews","2018-11-07"
"3250","text3073",1,0.922791521619575,"abcnews","2018-11-07"
"3251","text21100",1,0.649406237903409,"foxnews","2018-11-07"
"3252","text21237",1,0.552684696849191,"foxnews","2018-11-07"
"3253","text21350",1,0.839932888813573,"foxnews","2018-11-07"
"3254","text35169",1,0.569906638469111,"newsweek","2018-11-07"
"3255","text35178",1,0.849569675697727,"newsweek","2018-11-07"
"3256","text35285",1,0.821316295856828,"newsweek","2018-11-07"
"3257","text35286",1,0.783159166682727,"newsweek","2018-11-07"
"3258","text38053",1,0.416364544016516,"newyorker","2018-11-07"
"3259","text38084",1,0.534981966364281,"newyorker","2018-11-07"
"3260","text42051",1,0.851946282153131,"nytimes","2018-11-07"
"3261","text42748",1,0.635134170682961,"nytimes","2018-11-07"
"3262","text49926",1,0.734518505504446,"vice","2018-11-07"
"3263","text49928",1,0.971036394745182,"vice","2018-11-07"
"3264","text51990",1,0.751998627683739,"washingtonpost","2018-11-07"
"3265","text52066",1,0.955608273274326,"washingtonpost","2018-11-07"
"3266","text8108",2,0.56748696836426,"breitbart","2018-11-07"
"3267","text30406",2,0.565320502174079,"infowars","2018-11-07"
"3268","text30432",2,0.850152735133329,"infowars","2018-11-07"
"3269","text32028",2,0.604768549663843,"motherjones","2018-11-07"
"3270","text35316",2,0.398190896797336,"newsweek","2018-11-07"
"3271","text41541",2,0.507951262571209,"nytimes","2018-11-07"
"3272","text41579",2,0.70583807513598,"nytimes","2018-11-07"
"3273","text41620",2,0.507120759459501,"nytimes","2018-11-07"
"3274","text41764",2,0.468248175688608,"nytimes","2018-11-07"
"3275","text2942",3,0.345650438230486,"abcnews","2018-11-07"
"3276","text2958",3,0.94152002447968,"abcnews","2018-11-07"
"3277","text3050",3,0.697712968155082,"abcnews","2018-11-07"
"3278","text21102",3,0.580755577652017,"foxnews","2018-11-07"
"3279","text21115",3,0.856620051348179,"foxnews","2018-11-07"
"3280","text21173",3,0.778747320560969,"foxnews","2018-11-07"
"3281","text21236",3,0.728826613825495,"foxnews","2018-11-07"
"3282","text21301",3,0.541273487596084,"foxnews","2018-11-07"
"3283","text35182",3,0.915838752854184,"newsweek","2018-11-07"
"3284","text35197",3,0.912225862772284,"newsweek","2018-11-07"
"3285","text52103",3,0.421480939947071,"washingtonpost","2018-11-07"
"3286","text52104",3,0.342901496222123,"washingtonpost","2018-11-07"
"3287","text2965",4,0.600999576983732,"abcnews","2018-11-07"
"3288","text3015",4,0.733736031976755,"abcnews","2018-11-07"
"3289","text3018",4,0.979523116472995,"abcnews","2018-11-07"
"3290","text3021",4,0.981169796404527,"abcnews","2018-11-07"
"3291","text3075",4,0.729271432135874,"abcnews","2018-11-07"
"3292","text3133",4,0.759587163990083,"abcnews","2018-11-07"
"3293","text3135",4,0.983765534466114,"abcnews","2018-11-07"
"3294","text8148",4,0.74139906773685,"breitbart","2018-11-07"
"3295","text8228",4,0.763498343470419,"breitbart","2018-11-07"
"3296","text12942",4,0.414099605043575,"cnbc","2018-11-07"
"3297","text12947",4,0.513710961438609,"cnbc","2018-11-07"
"3298","text12991",4,0.923114252567511,"cnbc","2018-11-07"
"3299","text13002",4,0.619189732550116,"cnbc","2018-11-07"
"3300","text13003",4,0.684117167373916,"cnbc","2018-11-07"
"3301","text13058",4,0.712325082359142,"cnbc","2018-11-07"
"3302","text16103",4,0.775251125196621,"dailykos","2018-11-07"
"3303","text16159",4,0.485005308110152,"dailykos","2018-11-07"
"3304","text21159",4,0.812698375929891,"foxnews","2018-11-07"
"3305","text21160",4,0.892675449950173,"foxnews","2018-11-07"
"3306","text21204",4,0.780868976784395,"foxnews","2018-11-07"
"3307","text21271",4,0.802998380385894,"foxnews","2018-11-07"
"3308","text27156",4,0.94385118194506,"huffingtonpost","2018-11-07"
"3309","text27159",4,0.533532379051567,"huffingtonpost","2018-11-07"
"3310","text27162",4,0.685542126406768,"huffingtonpost","2018-11-07"
"3311","text27170",4,0.542479426864522,"huffingtonpost","2018-11-07"
"3312","text27181",4,0.721418808495098,"huffingtonpost","2018-11-07"
"3313","text27184",4,0.559351829825139,"huffingtonpost","2018-11-07"
"3314","text27198",4,0.896265192854503,"huffingtonpost","2018-11-07"
"3315","text27214",4,0.767844613734128,"huffingtonpost","2018-11-07"
"3316","text27231",4,0.75078088412593,"huffingtonpost","2018-11-07"
"3317","text27232",4,0.57122891127743,"huffingtonpost","2018-11-07"
"3318","text27256",4,0.756753481093229,"huffingtonpost","2018-11-07"
"3319","text27260",4,0.614324013748041,"huffingtonpost","2018-11-07"
"3320","text27278",4,0.522778658304123,"huffingtonpost","2018-11-07"
"3321","text27311",4,0.4816837915606,"huffingtonpost","2018-11-07"
"3322","text27348",4,0.794996447936605,"huffingtonpost","2018-11-07"
"3323","text31968",4,0.938953675474018,"motherjones","2018-11-07"
"3324","text31976",4,0.382522381174648,"motherjones","2018-11-07"
"3325","text31989",4,0.454726901779722,"motherjones","2018-11-07"
"3326","text31992",4,0.704378358507122,"motherjones","2018-11-07"
"3327","text31999",4,0.650741064701566,"motherjones","2018-11-07"
"3328","text35269",4,0.697008390643867,"newsweek","2018-11-07"
"3329","text35304",4,0.541219350432066,"newsweek","2018-11-07"
"3330","text35332",4,0.475658194104384,"newsweek","2018-11-07"
"3331","text35394",4,0.594583111557674,"newsweek","2018-11-07"
"3332","text38050",4,0.680385567800445,"newyorker","2018-11-07"
"3333","text38063",4,0.54350781347819,"newyorker","2018-11-07"
"3334","text38078",4,0.595964699822264,"newyorker","2018-11-07"
"3335","text38085",4,0.705381450153925,"newyorker","2018-11-07"
"3336","text41538",4,0.698655077254992,"nytimes","2018-11-07"
"3337","text41547",4,0.797790179462214,"nytimes","2018-11-07"
"3338","text41549",4,0.810948448792002,"nytimes","2018-11-07"
"3339","text41551",4,0.701472130384999,"nytimes","2018-11-07"
"3340","text41558",4,0.813404866054336,"nytimes","2018-11-07"
"3341","text41573",4,0.657051838927932,"nytimes","2018-11-07"
"3342","text41602",4,0.812361900332675,"nytimes","2018-11-07"
"3343","text41611",4,0.555908973903773,"nytimes","2018-11-07"
"3344","text41685",4,0.56662782927052,"nytimes","2018-11-07"
"3345","text41745",4,0.351896488738002,"nytimes","2018-11-07"
"3346","text41750",4,0.904922919857254,"nytimes","2018-11-07"
"3347","text41758",4,0.789572189851715,"nytimes","2018-11-07"
"3348","text44642",4,0.612292515170642,"politico","2018-11-07"
"3349","text44673",4,0.788001841351961,"politico","2018-11-07"
"3350","text44675",4,0.687822436543306,"politico","2018-11-07"
"3351","text44680",4,0.786524413275255,"politico","2018-11-07"
"3352","text44736",4,0.607556966430593,"politico","2018-11-07"
"3353","text46915",4,0.624436092421166,"thehill","2018-11-07"
"3354","text52014",4,0.626797201263159,"washingtonpost","2018-11-07"
"3355","text52037",4,0.806097695508179,"washingtonpost","2018-11-07"
"3356","text52055",4,0.406678625654766,"washingtonpost","2018-11-07"
"3357","text52072",4,0.574808592096321,"washingtonpost","2018-11-07"
"3358","text3149",5,0.496650954749861,"abcnews","2018-11-07"
"3359","text3249",5,0.496091949313177,"abcnews","2018-11-07"
"3360","text8118",5,0.48643538925721,"breitbart","2018-11-07"
"3361","text35271",5,0.438892023120714,"newsweek","2018-11-07"
"3362","text35326",5,0.501467849633673,"newsweek","2018-11-07"
"3363","text38076",5,0.371205340267625,"newyorker","2018-11-07"
"3364","text44701",5,0.688459930285157,"politico","2018-11-07"
"3365","text52102",5,0.366614514535269,"washingtonpost","2018-11-07"
"3366","text3158",1,0.547384449613994,"abcnews","2018-11-08"
"3367","text8200",1,0.304961531818071,"breitbart","2018-11-08"
"3368","text8302",1,0.422276377448026,"breitbart","2018-11-08"
"3369","text8323",1,0.426779592741153,"breitbart","2018-11-08"
"3370","text8336",1,0.361154317515664,"breitbart","2018-11-08"
"3371","text8340",1,0.450757400987723,"breitbart","2018-11-08"
"3372","text8345",1,0.563569127180268,"breitbart","2018-11-08"
"3373","text21533",1,0.421169332169901,"foxnews","2018-11-08"
"3374","text21565",1,0.797539824701623,"foxnews","2018-11-08"
"3375","text21869",1,0.531068810936848,"foxnews","2018-11-08"
"3376","text27367",1,0.538818643152634,"huffingtonpost","2018-11-08"
"3377","text27387",1,0.329392353123218,"huffingtonpost","2018-11-08"
"3378","text35356",1,0.86745581808893,"newsweek","2018-11-08"
"3379","text35357",1,0.811939539298055,"newsweek","2018-11-08"
"3380","text35413",1,0.525461835866222,"newsweek","2018-11-08"
"3381","text38091",1,0.818678160046758,"newyorker","2018-11-08"
"3382","text38109",1,0.563129577186656,"newyorker","2018-11-08"
"3383","text41727",1,0.559089151569524,"nytimes","2018-11-08"
"3384","text41742",1,0.910646792416415,"nytimes","2018-11-08"
"3385","text41778",1,0.64129401850699,"nytimes","2018-11-08"
"3386","text41787",1,0.337887449594435,"nytimes","2018-11-08"
"3387","text41808",1,0.895302861532395,"nytimes","2018-11-08"
"3388","text41819",1,0.601789904714087,"nytimes","2018-11-08"
"3389","text41843",1,0.54417525266967,"nytimes","2018-11-08"
"3390","text41972",1,0.878155759121564,"nytimes","2018-11-08"
"3391","text49282",1,0.472661701538734,"townhall","2018-11-08"
"3392","text52065",1,0.538383528016568,"washingtonpost","2018-11-08"
"3393","text52155",1,0.597253648656888,"washingtonpost","2018-11-08"
"3394","text8187",2,0.378094338878426,"breitbart","2018-11-08"
"3395","text8198",2,0.454872742167659,"breitbart","2018-11-08"
"3396","text8224",2,0.558555640984099,"breitbart","2018-11-08"
"3397","text8266",2,0.537382610319549,"breitbart","2018-11-08"
"3398","text21362",2,0.571580288470565,"foxnews","2018-11-08"
"3399","text21414",2,0.537785847733509,"foxnews","2018-11-08"
"3400","text27420",2,0.565912058546953,"huffingtonpost","2018-11-08"
"3401","text30512",2,0.885297705367813,"infowars","2018-11-08"
"3402","text35438",2,0.54626543015742,"newsweek","2018-11-08"
"3403","text35551",2,0.526549945690368,"newsweek","2018-11-08"
"3404","text41667",2,0.482562977829242,"nytimes","2018-11-08"
"3405","text41701",2,0.31481309292657,"nytimes","2018-11-08"
"3406","text41714",2,0.409319213229649,"nytimes","2018-11-08"
"3407","text41853",2,0.312001710581757,"nytimes","2018-11-08"
"3408","text52110",2,0.389210786149817,"washingtonpost","2018-11-08"
"3409","text52166",2,0.71942083261855,"washingtonpost","2018-11-08"
"3410","text3085",3,0.360809990129476,"abcnews","2018-11-08"
"3411","text3086",3,0.358138440715741,"abcnews","2018-11-08"
"3412","text3104",3,0.963392238094253,"abcnews","2018-11-08"
"3413","text3110",3,0.928042785799221,"abcnews","2018-11-08"
"3414","text3152",3,0.926429025752234,"abcnews","2018-11-08"
"3415","text3154",3,0.595909521497537,"abcnews","2018-11-08"
"3416","text3156",3,0.880451036061353,"abcnews","2018-11-08"
"3417","text3157",3,0.76196968874029,"abcnews","2018-11-08"
"3418","text3159",3,0.917694074150796,"abcnews","2018-11-08"
"3419","text3162",3,0.702836584261026,"abcnews","2018-11-08"
"3420","text3169",3,0.581540863171286,"abcnews","2018-11-08"
"3421","text3172",3,0.645674367937455,"abcnews","2018-11-08"
"3422","text3250",3,0.666587475496557,"abcnews","2018-11-08"
"3423","text3251",3,0.625683522190505,"abcnews","2018-11-08"
"3424","text3252",3,0.87294764064597,"abcnews","2018-11-08"
"3425","text3253",3,0.394258382134587,"abcnews","2018-11-08"
"3426","text3254",3,0.800872801156056,"abcnews","2018-11-08"
"3427","text3260",3,0.669890182167673,"abcnews","2018-11-08"
"3428","text3261",3,0.632899204212008,"abcnews","2018-11-08"
"3429","text8193",3,0.784203559312198,"breitbart","2018-11-08"
"3430","text8226",3,0.854884088086004,"breitbart","2018-11-08"
"3431","text8232",3,0.685985370119075,"breitbart","2018-11-08"
"3432","text8234",3,0.935956552923649,"breitbart","2018-11-08"
"3433","text8236",3,0.717659423056271,"breitbart","2018-11-08"
"3434","text8241",3,0.801321630896811,"breitbart","2018-11-08"
"3435","text8244",3,0.465249566771543,"breitbart","2018-11-08"
"3436","text8261",3,0.734276187711998,"breitbart","2018-11-08"
"3437","text8275",3,0.508582166305681,"breitbart","2018-11-08"
"3438","text8351",3,0.597556592054896,"breitbart","2018-11-08"
"3439","text8360",3,0.600369981671915,"breitbart","2018-11-08"
"3440","text13199",3,0.958129369189838,"cnbc","2018-11-08"
"3441","text16211",3,0.856548223147285,"dailykos","2018-11-08"
"3442","text16213",3,0.35478187809082,"dailykos","2018-11-08"
"3443","text21296",3,0.780952026882685,"foxnews","2018-11-08"
"3444","text21299",3,0.945659298695222,"foxnews","2018-11-08"
"3445","text21300",3,0.427702540121179,"foxnews","2018-11-08"
"3446","text21307",3,0.836281565243782,"foxnews","2018-11-08"
"3447","text21312",3,0.882005289887989,"foxnews","2018-11-08"
"3448","text21313",3,0.716593755147067,"foxnews","2018-11-08"
"3449","text21314",3,0.79628889040823,"foxnews","2018-11-08"
"3450","text21316",3,0.759528447071091,"foxnews","2018-11-08"
"3451","text21324",3,0.559934351830129,"foxnews","2018-11-08"
"3452","text21365",3,0.681619715980688,"foxnews","2018-11-08"
"3453","text21366",3,0.362235354673848,"foxnews","2018-11-08"
"3454","text21382",3,0.905860403153276,"foxnews","2018-11-08"
"3455","text21383",3,0.691698787066939,"foxnews","2018-11-08"
"3456","text21384",3,0.94143880015488,"foxnews","2018-11-08"
"3457","text21402",3,0.594246655490276,"foxnews","2018-11-08"
"3458","text21433",3,0.809158033909691,"foxnews","2018-11-08"
"3459","text21439",3,0.991503824910666,"foxnews","2018-11-08"
"3460","text21440",3,0.962482455765081,"foxnews","2018-11-08"
"3461","text21444",3,0.977379450511767,"foxnews","2018-11-08"
"3462","text21468",3,0.699866385376258,"foxnews","2018-11-08"
"3463","text21494",3,0.768186119203006,"foxnews","2018-11-08"
"3464","text21562",3,0.668607396159191,"foxnews","2018-11-08"
"3465","text21583",3,0.973359034359592,"foxnews","2018-11-08"
"3466","text21604",3,0.582243187237326,"foxnews","2018-11-08"
"3467","text21605",3,0.532932906751388,"foxnews","2018-11-08"
"3468","text21625",3,0.939364441284676,"foxnews","2018-11-08"
"3469","text27303",3,0.547799070591424,"huffingtonpost","2018-11-08"
"3470","text27308",3,0.571999520885722,"huffingtonpost","2018-11-08"
"3471","text27343",3,0.735307815270595,"huffingtonpost","2018-11-08"
"3472","text27344",3,0.854643848170521,"huffingtonpost","2018-11-08"
"3473","text27350",3,0.814088810339982,"huffingtonpost","2018-11-08"
"3474","text27358",3,0.571864039397848,"huffingtonpost","2018-11-08"
"3475","text27362",3,0.769701470987222,"huffingtonpost","2018-11-08"
"3476","text27364",3,0.971676621795533,"huffingtonpost","2018-11-08"
"3477","text27365",3,0.733946400948535,"huffingtonpost","2018-11-08"
"3478","text27366",3,0.629535452377361,"huffingtonpost","2018-11-08"
"3479","text27374",3,0.645484992498013,"huffingtonpost","2018-11-08"
"3480","text27381",3,0.508020128519006,"huffingtonpost","2018-11-08"
"3481","text27442",3,0.679670266626022,"huffingtonpost","2018-11-08"
"3482","text27443",3,0.506348237972845,"huffingtonpost","2018-11-08"
"3483","text27452",3,0.770389799757672,"huffingtonpost","2018-11-08"
"3484","text30459",3,0.716507025286733,"infowars","2018-11-08"
"3485","text30467",3,0.523145498073549,"infowars","2018-11-08"
"3486","text32033",3,0.920549099108825,"motherjones","2018-11-08"
"3487","text32062",3,0.474005274761355,"motherjones","2018-11-08"
"3488","text35347",3,0.631634989660863,"newsweek","2018-11-08"
"3489","text35375",3,0.699693829162439,"newsweek","2018-11-08"
"3490","text35381",3,0.783435938537915,"newsweek","2018-11-08"
"3491","text35385",3,0.695995232725152,"newsweek","2018-11-08"
"3492","text35429",3,0.63149463908442,"newsweek","2018-11-08"
"3493","text35432",3,0.778847793472836,"newsweek","2018-11-08"
"3494","text35433",3,0.831484456724075,"newsweek","2018-11-08"
"3495","text35435",3,0.843029087543893,"newsweek","2018-11-08"
"3496","text35436",3,0.972016862795612,"newsweek","2018-11-08"
"3497","text35445",3,0.685990262198811,"newsweek","2018-11-08"
"3498","text35459",3,0.830805977561415,"newsweek","2018-11-08"
"3499","text35460",3,0.768701406577913,"newsweek","2018-11-08"
"3500","text35557",3,0.794578132930695,"newsweek","2018-11-08"
"3501","text35569",3,0.847968468572351,"newsweek","2018-11-08"
"3502","text41709",3,0.86852364745216,"nytimes","2018-11-08"
"3503","text41747",3,0.941287351396949,"nytimes","2018-11-08"
"3504","text41763",3,0.659393668426717,"nytimes","2018-11-08"
"3505","text46958",3,0.520737062645627,"thehill","2018-11-08"
"3506","text46990",3,0.465522552552431,"thehill","2018-11-08"
"3507","text48592",3,0.7388280162696,"thinkprogress","2018-11-08"
"3508","text52089",3,0.668554635929423,"washingtonpost","2018-11-08"
"3509","text3093",4,0.792894371317751,"abcnews","2018-11-08"
