"","outlet","document","topic","gamma","date","ideology"
"820","foxnews","text23161","4",0.344408890547986,"2018-11-20",4.7
"821","foxnews","text17666","3",0.441836359735021,"2018-10-05",4.7
"822","foxnews","text23099","2",0.417796591663671,"2018-11-19",4.7
"823","foxnews","text19913","5",0.647953832033587,"2018-10-30",4.7
"824","foxnews","text21708","2",0.463145890905388,"2018-11-09",4.7
"825","foxnews","text21772","2",0.575282484755951,"2018-11-09",4.7
"826","foxnews","text22506","3",0.497615740905166,"2018-11-15",4.7
"827","foxnews","text20069","3",0.572696490002305,"2018-10-31",4.7
"828","foxnews","text22674","1",0.476394268517989,"2018-11-16",4.7
"829","foxnews","text19634","3",0.838987606936147,"2018-10-29",4.7
"830","foxnews","text24080","3",0.643745719304073,"2018-11-27",4.7
"831","foxnews","text24268","1",0.815118525020941,"2018-11-27",4.7
"832","foxnews","text17298","4",0.483040218188128,"2018-10-04",4.7
"833","foxnews","text19550","3",0.652659516344147,"2018-10-28",4.7
"834","foxnews","text23244","3",0.644874693921317,"2018-11-20",4.7
"835","foxnews","text17846","1",0.402167423841735,"2018-10-15",4.7
"836","foxnews","text17140","2",0.602873036570042,"2018-10-03",4.7
"837","foxnews","text24243","3",0.948154972547805,"2018-11-27",4.7
"838","foxnews","text22155","2",0.572384291643924,"2018-11-13",4.7
"839","foxnews","text20314","4",0.901029369508396,"2018-11-01",4.7
"840","foxnews","text19427","5",0.393519640622685,"2018-10-26",4.7
"841","foxnews","text21653","2",0.368017923083035,"2018-11-10",4.7
"842","foxnews","text23708","1",0.778534659431575,"2018-11-24",4.7
"843","foxnews","text19222","3",0.779432752693998,"2018-10-25",4.7
"844","foxnews","text20690","4",0.528224477269302,"2018-11-03",4.7
"845","foxnews","text22987","3",0.864286641725945,"2018-11-19",4.7
"846","foxnews","text22991","3",0.880033530898438,"2018-11-19",4.7
"847","foxnews","text23063","3",0.969557242824803,"2018-11-19",4.7
"848","foxnews","text17922","3",0.877728618380665,"2018-10-15",4.7
"849","foxnews","text22335","3",0.970056386687885,"2018-11-14",4.7
"850","foxnews","text19771","4",0.829605067955492,"2018-10-30",4.7
"851","foxnews","text23172","3",0.868266312796631,"2018-11-19",4.7
"852","foxnews","text24547","2",0.448135945639927,"2018-11-29",4.7
"853","foxnews","text19578","1",0.97427586891709,"2018-10-27",4.7
"854","foxnews","text23157","3",0.638571382277649,"2018-11-19",4.7
"855","foxnews","text22901","3",0.834692205330915,"2018-11-17",4.7
"856","foxnews","text22075","4",0.798018184663927,"2018-11-13",4.7
"857","foxnews","text24743","3",0.760294632740574,"2018-11-30",4.7
"858","foxnews","text19533","5",0.498396208218993,"2018-10-28",4.7
"859","foxnews","text17412","3",0.847278550060041,"2018-10-03",4.7
"860","foxnews","text17397","3",0.841302189429328,"2018-10-03",4.7
"861","foxnews","text18874","3",0.762442303866319,"2018-10-21",4.7
"862","foxnews","text18590","4",0.672266924080697,"2018-10-18",4.7
"863","foxnews","text18966","4",0.751267157164353,"2018-10-22",4.7
"864","foxnews","text17119","3",0.489701751286928,"2018-10-02",4.7
"865","foxnews","text21485","3",0.952754656707269,"2018-11-09",4.7
"866","foxnews","text20229","2",0.321003996813568,"2018-11-01",4.7
"867","foxnews","text20302","2",0.401545073227807,"2018-11-01",4.7
"868","foxnews","text21512","3",0.901685372157731,"2018-11-09",4.7
"869","foxnews","text23518","3",0.470586004231093,"2018-11-22",4.7
"870","foxnews","text20665","1",0.823100239233316,"2018-11-02",4.7
"871","foxnews","text18468","4",0.770538117089888,"2018-10-19",4.7
"872","foxnews","text19715","3",0.486690486153008,"2018-10-29",4.7
"873","foxnews","text20358","3",0.744460717065723,"2018-10-31",4.7
"874","foxnews","text19609","5",0.525769853859785,"2018-10-28",4.7
"875","foxnews","text21601","3",0.961065042905435,"2018-11-09",4.7
"876","foxnews","text21623","3",0.963872453213708,"2018-11-09",4.7
"877","foxnews","text22216","3",0.822712489483442,"2018-11-13",4.7
"878","foxnews","text17085","4",0.548829428724506,"2018-10-02",4.7
"879","foxnews","text18471","1",0.908361358502291,"2018-10-19",4.7
"880","foxnews","text18517","1",0.555218262289481,"2018-10-19",4.7
"881","foxnews","text23299","1",0.558758404419108,"2018-11-21",4.7
"882","foxnews","text21071","3",0.599483120717494,"2018-11-06",4.7
"883","foxnews","text24465","3",0.861583413956441,"2018-11-29",4.7
"884","foxnews","text21245","3",0.419546274364771,"2018-11-06",4.7
"885","foxnews","text23830","3",0.82720227631643,"2018-11-25",4.7
"886","foxnews","text21744","3",0.769309110541761,"2018-11-09",4.7
"887","foxnews","text23598","1",0.418300232261078,"2018-11-23",4.7
"888","foxnews","text23613","1",0.757943257581841,"2018-11-23",4.7
"889","foxnews","text21768","3",0.658731696865963,"2018-11-09",4.7
"890","foxnews","text19313","3",0.732425970674854,"2018-10-25",4.7
"891","foxnews","text18734","2",0.495467962707123,"2018-10-21",4.7
"892","foxnews","text17120","1",0.491111387898829,"2018-10-03",4.7
"893","foxnews","text18784","2",0.685388253060326,"2018-10-21",4.7
"894","foxnews","text17170","1",0.351204647201416,"2018-10-03",4.7
"895","foxnews","text24138","4",0.615449511286118,"2018-11-26",4.7
"896","foxnews","text24583","3",0.964346090725144,"2018-11-30",4.7
"897","foxnews","text21924","3",0.90706128425019,"2018-11-12",4.7
"898","foxnews","text17389","3",0.520543431552752,"2018-10-04",4.7
"899","foxnews","text19804","1",0.508649828280816,"2018-10-29",4.7
"900","foxnews","text18332","2",0.522606050378244,"2018-10-17",4.7
"901","foxnews","text23945","1",0.619478619913951,"2018-11-26",4.7
"902","foxnews","text21481","1",0.396335078016256,"2018-11-09",4.7
"903","foxnews","text22123","3",0.68641334465822,"2018-11-12",4.7
"904","foxnews","text23030","4",0.634678695732732,"2018-11-18",4.7
"905","foxnews","text21484","1",0.354863006483372,"2018-11-09",4.7
"906","foxnews","text21161","4",0.710786737719661,"2018-11-06",4.7
"907","foxnews","text17594","3",0.670653552021499,"2018-10-06",4.7
"908","foxnews","text17610","3",0.680200770326099,"2018-10-06",4.7
"909","foxnews","text17630","3",0.895907541132224,"2018-10-06",4.7
"910","foxnews","text16913","3",0.966468991954157,"2018-10-01",4.7
"911","foxnews","text21555","3",0.448858680983882,"2018-11-09",4.7
"912","foxnews","text24346","3",0.445206287965534,"2018-11-29",4.7
"913","foxnews","text22148","3",0.906413789880948,"2018-11-13",4.7
"914","foxnews","text18702","4",0.399734354851331,"2018-10-21",4.7
"915","foxnews","text22604","3",0.941976777404037,"2018-11-16",4.7
"916","foxnews","text17807","1",0.718159932365984,"2018-10-15",4.7
"917","foxnews","text17810","1",0.466852536765241,"2018-10-15",4.7
"918","foxnews","text22891","3",0.795994782475909,"2018-11-16",4.7
"919","foxnews","text18392","1",0.396374312792575,"2018-10-18",4.7
"920","foxnews","text19474","5",0.63463939741937,"2018-10-27",4.7
"921","foxnews","text23805","3",0.79327879710641,"2018-11-25",4.7
"922","foxnews","text19703","3",0.573259702904891,"2018-10-28",4.7
"923","foxnews","text19665","5",0.604530630194032,"2018-10-29",4.7
"924","foxnews","text20510","4",0.461035782197048,"2018-11-01",4.7
"925","foxnews","text18436","3",0.488520238947147,"2018-10-18",4.7
"926","foxnews","text23826","3",0.791157601056492,"2018-11-25",4.7
"927","foxnews","text22680","2",0.398160304213631,"2018-11-15",4.7
"928","foxnews","text22698","2",0.918209818221647,"2018-11-15",4.7
"929","foxnews","text23064","3",0.679412962353223,"2018-11-19",4.7
"930","foxnews","text22311","5",0.465933813310604,"2018-11-14",4.7
"931","foxnews","text23072","3",0.652206526436466,"2018-11-19",4.7
"932","foxnews","text22852","3",0.623649487762734,"2018-11-17",4.7
"933","foxnews","text23171","3",0.88420654148302,"2018-11-19",4.7
"934","foxnews","text23160","3",0.646848473750266,"2018-11-19",4.7
"935","foxnews","text21604","3",0.582243187237326,"2018-11-08",4.7
"936","foxnews","text21159","4",0.812698375929891,"2018-11-07",4.7
"937","foxnews","text24572","3",0.920995990069847,"2018-11-30",4.7
"938","foxnews","text21971","3",0.664979704204927,"2018-11-11",4.7
"939","foxnews","text20640","3",0.685530622230357,"2018-11-03",4.7
"940","foxnews","text23574","3",0.982573561104662,"2018-11-21",4.7
"941","foxnews","text19816","3",0.582176361976066,"2018-10-30",4.7
"942","foxnews","text20623","3",0.888042452633855,"2018-11-02",4.7
"943","foxnews","text20596","3",0.607247422018708,"2018-11-02",4.7
"944","foxnews","text20619","3",0.86266212565213,"2018-11-02",4.7
"945","foxnews","text22385","2",0.315148573578136,"2018-11-14",4.7
"946","foxnews","text22444","3",0.897437762587314,"2018-11-15",4.7
"947","foxnews","text24359","1",0.842385566234743,"2018-11-29",4.7
"948","foxnews","text19970","5",0.516360058842302,"2018-10-30",4.7
"949","foxnews","text19316","2",0.337828139111232,"2018-10-25",4.7
"950","foxnews","text20108","3",0.966967736958837,"2018-10-31",4.7
"951","foxnews","text19630","3",0.792877065426654,"2018-10-29",4.7
"952","foxnews","text17667","3",0.553461535751694,"2018-10-06",4.7
"953","foxnews","text16910","3",0.547776555405204,"2018-10-01",4.7
"954","foxnews","text19647","3",0.484587795251539,"2018-10-29",4.7
"955","foxnews","text20342","5",0.326317294869997,"2018-11-01",4.7
"956","foxnews","text23246","3",0.862881315493668,"2018-11-20",4.7
"957","foxnews","text22016","2",0.637098766151129,"2018-11-13",4.7
"958","foxnews","text21751","1",0.425781548368774,"2018-11-10",4.7
"959","foxnews","text24245","3",0.821961481007423,"2018-11-27",4.7
"960","foxnews","text18384","3",0.830483659563496,"2018-10-18",4.7
"961","foxnews","text19406","5",0.495098017405887,"2018-10-26",4.7
"962","foxnews","text24307","3",0.877419240787854,"2018-11-27",4.7
"963","foxnews","text21100","1",0.649406237903409,"2018-11-07",4.7
"964","foxnews","text24309","3",0.881156877486732,"2018-11-27",4.7
"965","foxnews","text19649","5",0.349873324608825,"2018-10-29",4.7
"966","foxnews","text22080","1",0.905323981108675,"2018-11-12",4.7
"967","foxnews","text22152","1",0.875748287557992,"2018-11-12",4.7
"968","foxnews","text23408","3",0.888046972243315,"2018-11-20",4.7
"969","foxnews","text19144","3",0.919452531475398,"2018-10-24",4.7
"970","foxnews","text22286","3",0.889109302083389,"2018-11-14",4.7
"971","foxnews","text20072","5",0.505494177609217,"2018-10-31",4.7
"972","foxnews","text24287","2",0.516224124827977,"2018-11-28",4.7
"973","foxnews","text17288","3",0.658543125073923,"2018-10-04",4.7
"974","foxnews","text20826","3",0.762084704514225,"2018-11-05",4.7
"975","foxnews","text23133","3",0.973487777667324,"2018-11-19",4.7
"976","foxnews","text19747","5",0.936597596999853,"2018-10-29",4.7
"977","foxnews","text23162","1",0.481067952773178,"2018-11-20",4.7
"978","foxnews","text18626","3",0.87485858070602,"2018-10-20",4.7
"979","foxnews","text24715","3",0.645499649423101,"2018-11-30",4.7
"980","foxnews","text17452","1",0.5246458970243,"2018-10-04",4.7
"981","foxnews","text20327","1",0.452508518073268,"2018-11-01",4.7
"982","foxnews","text18407","4",0.467456716592208,"2018-10-18",4.7
"983","foxnews","text24751","3",0.913565102824588,"2018-11-30",4.7
"984","foxnews","text19905","1",0.551379478749896,"2018-10-29",4.7
"985","foxnews","text19872","3",0.687204863959306,"2018-10-30",4.7
"986","foxnews","text21769","3",0.656787542494026,"2018-11-10",4.7
"987","foxnews","text21774","3",0.613643497229833,"2018-11-10",4.7
"988","foxnews","text21362","2",0.571580288470565,"2018-11-08",4.7
"989","foxnews","text17232","3",0.767057219691618,"2018-10-02",4.7
"990","foxnews","text21848","3",0.718156301970879,"2018-11-10",4.7
"991","foxnews","text22112","3",0.921005686110734,"2018-11-13",4.7
"992","foxnews","text19904","2",0.480249699704256,"2018-10-30",4.7
"993","foxnews","text20259","3",0.497179761369166,"2018-10-31",4.7
"994","foxnews","text19614","1",0.472846245186365,"2018-10-28",4.7
"995","foxnews","text21556","3",0.555186482946618,"2018-11-09",4.7
"996","foxnews","text23958","3",0.839593483887814,"2018-11-26",4.7
"997","foxnews","text19658","1",0.490536984755041,"2018-10-28",4.7
"998","foxnews","text23015","4",0.347121452547463,"2018-11-19",4.7
"999","foxnews","text24447","3",0.709994718080342,"2018-11-29",4.7
"1000","foxnews","text21630","3",0.604708868000474,"2018-11-09",4.7
"1001","foxnews","text21656","3",0.810854661876208,"2018-11-09",4.7
"1002","foxnews","text22370","3",0.891252741964153,"2018-11-13",4.7
"1003","foxnews","text24485","3",0.596999454052673,"2018-11-29",4.7
"1004","foxnews","text24129","3",0.851072827212813,"2018-11-26",4.7
"1005","foxnews","text18413","3",0.898702089985639,"2018-10-18",4.7
"1006","foxnews","text19502","5",0.697075138333644,"2018-10-27",4.7
"1007","foxnews","text20431","5",0.414744753851394,"2018-11-02",4.7
"1008","foxnews","text23460","1",0.593433072019845,"2018-11-21",4.7
"1009","foxnews","text20574","4",0.602095528656165,"2018-11-01",4.7
"1010","foxnews","text18238","3",0.912577166229193,"2018-10-17",4.7
"1011","foxnews","text23422","3",0.861999148963556,"2018-11-20",4.7
"1012","foxnews","text17921","3",0.684015120016403,"2018-10-15",4.7
"1013","foxnews","text22338","3",0.926691614767351,"2018-11-14",4.7
"1014","foxnews","text18694","2",0.537738898309253,"2018-10-20",4.7
"1015","foxnews","text23914","4",0.321981909906491,"2018-11-26",4.7
"1016","foxnews","text20519","4",0.65776194282034,"2018-11-02",4.7
"1017","foxnews","text23141","3",0.859704288800443,"2018-11-19",4.7
"1018","foxnews","text20172","3",0.939334114696793,"2018-11-01",4.7
"1019","foxnews","text22313","4",0.485511112468941,"2018-11-13",4.7
"1020","foxnews","text20320","3",0.512373205178501,"2018-11-01",4.7
"1021","foxnews","text21741","3",0.709439129230182,"2018-11-10",4.7
"1022","foxnews","text19689","2",0.553825037959063,"2018-10-29",4.7
"1023","foxnews","text20701","3",0.606707007566187,"2018-11-04",4.7
"1024","foxnews","text20627","1",0.342214519595987,"2018-11-03",4.7
"1025","foxnews","text22118","3",0.929367452092061,"2018-11-12",4.7
"1026","foxnews","text22978","4",0.742261019900235,"2018-11-18",4.7
"1027","foxnews","text20856","3",0.948675050377982,"2018-11-04",4.7
"1028","foxnews","text23939","5",0.40678463085532,"2018-11-26",4.7
"1029","foxnews","text20688","1",0.70797241195918,"2018-11-03",4.7
"1030","foxnews","text21523","1",0.769817180733952,"2018-11-09",4.7
"1031","foxnews","text24263","3",0.93448854673768,"2018-11-28",4.7
"1032","foxnews","text23763","3",0.344342376443172,"2018-11-24",4.7
"1033","foxnews","text21301","3",0.541273487596084,"2018-11-07",4.7
"1034","foxnews","text21307","3",0.836281565243782,"2018-11-08",4.7
"1035","foxnews","text21300","3",0.427702540121179,"2018-11-08",4.7
"1036","foxnews","text18566","2",0.576818588170593,"2018-10-19",4.7
"1037","foxnews","text22798","3",0.462439961869612,"2018-11-16",4.7
"1038","foxnews","text19571","3",0.706887550949694,"2018-10-28",4.7
"1039","foxnews","text19579","3",0.819142709763679,"2018-10-28",4.7
"1040","foxnews","text21314","3",0.79628889040823,"2018-11-08",4.7
"1041","foxnews","text19620","5",0.469522316436008,"2018-10-29",4.7
"1042","foxnews","text17580","4",0.549229537709167,"2018-10-06",4.7
"1043","foxnews","text20703","4",0.391162051616817,"2018-11-04",4.7
"1044","foxnews","text20731","4",0.622732833754479,"2018-11-04",4.7
"1045","foxnews","text19625","5",0.469522316436008,"2018-10-29",4.7
"1046","foxnews","text21997","1",0.520447831055056,"2018-11-12",4.7
"1047","foxnews","text23042","1",0.471784809702289,"2018-11-19",4.7
"1048","foxnews","text18987","3",0.54902373644079,"2018-10-23",4.7
"1049","foxnews","text22264","3",0.701934770730948,"2018-11-14",4.7
"1050","foxnews","text18769","1",0.630509703518816,"2018-10-20",4.7
"1051","foxnews","text20631","5",0.614011296970772,"2018-11-02",4.7
"1052","foxnews","text19988","5",0.525779159964157,"2018-10-31",4.7
"1053","foxnews","text20037","5",0.80284807640491,"2018-10-31",4.7
"1054","foxnews","text20816","3",0.692593606859237,"2018-11-05",4.7
"1055","foxnews","text23134","3",0.959377759401193,"2018-11-19",4.7
"1056","foxnews","text20318","1",0.627378435555965,"2018-10-31",4.7
"1057","foxnews","text22748","1",0.565729725651423,"2018-11-15",4.7
"1058","foxnews","text22396","3",0.737922671385276,"2018-11-14",4.7
"1059","foxnews","text19683","1",0.469871739592024,"2018-10-29",4.7
"1060","foxnews","text20433","3",0.839645651576335,"2018-11-02",4.7
"1061","foxnews","text20438","3",0.735455992143936,"2018-11-02",4.7
"1062","foxnews","text17217","3",0.623888379278118,"2018-10-03",4.7
"1063","foxnews","text19909","5",0.914102878764613,"2018-10-30",4.7
"1064","foxnews","text20781","3",0.766481579223179,"2018-11-03",4.7
"1065","foxnews","text21570","5",0.337273847509997,"2018-11-09",4.7
"1066","foxnews","text19982","3",0.660668106421072,"2018-10-31",4.7
"1067","foxnews","text21643","2",0.519473982057835,"2018-11-09",4.7
"1068","foxnews","text24010","3",0.673297361992896,"2018-11-27",4.7
"1069","foxnews","text24024","3",0.905896684673049,"2018-11-27",4.7
"1070","foxnews","text22551","3",0.705155848467778,"2018-11-15",4.7
"1071","foxnews","text20159","5",0.646453165965322,"2018-10-30",4.7
"1072","foxnews","text20094","3",0.654868359317465,"2018-10-31",4.7
"1073","foxnews","text20921","4",0.425528596559711,"2018-11-05",4.7
"1074","foxnews","text24085","3",0.705798839883014,"2018-11-27",4.7
"1075","foxnews","text22631","3",0.404067266480079,"2018-11-15",4.7
"1076","foxnews","text19714","3",0.461169739118393,"2018-10-29",4.7
"1077","foxnews","text20902","1",0.868410958707825,"2018-11-05",4.7
"1078","foxnews","text18325","3",0.920595028073628,"2018-10-18",4.7
"1079","foxnews","text17202","4",0.505397747322453,"2018-10-03",4.7
"1080","foxnews","text19052","1",0.376826401977239,"2018-10-24",4.7
"1081","foxnews","text24252","3",0.47321178619137,"2018-11-27",4.7
"1082","foxnews","text19146","1",0.469043730177195,"2018-10-24",4.7
"1083","foxnews","text19147","1",0.469043730177195,"2018-10-24",4.7
"1084","foxnews","text21533","1",0.421169332169901,"2018-11-08",4.7
"1085","foxnews","text24301","3",0.742831291053631,"2018-11-27",4.7
"1086","foxnews","text21522","4",0.423028260658697,"2018-11-09",4.7
"1087","foxnews","text21350","1",0.839932888813573,"2018-11-07",4.7
"1088","foxnews","text18647","1",0.848509926546043,"2018-10-20",4.7
"1089","foxnews","text18208","3",0.547739610845736,"2018-10-17",4.7
"1090","foxnews","text23425","1",0.565407282001615,"2018-11-21",4.7
"1091","foxnews","text23382","3",0.492831444824522,"2018-11-20",4.7
"1092","foxnews","text18239","3",0.949512500540597,"2018-10-17",4.7
"1093","foxnews","text22162","1",0.582525015231207,"2018-11-12",4.7
"1094","foxnews","text20460","4",0.503776877631612,"2018-11-02",4.7
"1095","foxnews","text20092","5",0.580108401841285,"2018-10-31",4.7
"1096","foxnews","text20522","4",0.865972614502934,"2018-11-02",4.7
"1097","foxnews","text20133","5",0.429714234521923,"2018-10-31",4.7
"1098","foxnews","text21335","1",0.87274492074527,"2018-10-31",4.7
"1099","foxnews","text21160","4",0.892675449950173,"2018-11-07",4.7
"1100","foxnews","text24689","3",0.591188242426864,"2018-11-30",4.7
"1101","foxnews","text17552","3",0.962515412027346,"2018-10-05",4.7
"1102","foxnews","text19822","1",0.860523903994598,"2018-10-29",4.7
"1103","foxnews","text17639","3",0.648077330231379,"2018-10-05",4.7
"1104","foxnews","text19829","1",0.474043189516661,"2018-10-29",4.7
"1105","foxnews","text19783","3",0.931972748326214,"2018-10-30",4.7
"1106","foxnews","text17649","3",0.92970388780023,"2018-10-05",4.7
"1107","foxnews","text22049","3",0.854886897260555,"2018-11-13",4.7
"1108","foxnews","text24779","3",0.64431028184014,"2018-11-30",4.7
"1109","foxnews","text18725","3",0.865934625713553,"2018-10-20",4.7
"1110","foxnews","text22100","3",0.9642285515425,"2018-11-13",4.7
"1111","foxnews","text20946","2",0.504040260340107,"2018-11-06",4.7
"1112","foxnews","text19821","4",0.583279786770921,"2018-10-29",4.7
"1113","foxnews","text19639","3",0.909329125970644,"2018-10-29",4.7
"1114","foxnews","text22132","3",0.944586897701161,"2018-11-13",4.7
"1115","foxnews","text23944","3",0.765953005480697,"2018-11-26",4.7
"1116","foxnews","text19575","1",0.44369101043302,"2018-10-28",4.7
"1117","foxnews","text22165","3",0.983739514111336,"2018-11-13",4.7
"1118","foxnews","text23977","3",0.880999718453474,"2018-11-26",4.7
"1119","foxnews","text19394","5",0.527992606979722,"2018-10-25",4.7
"1120","foxnews","text24390","3",0.664946597043035,"2018-11-29",4.7
"1121","foxnews","text19727","1",0.496024497951994,"2018-10-28",4.7
"1122","foxnews","text19733","1",0.414615081090723,"2018-10-28",4.7
"1123","foxnews","text24459","3",0.941370266761978,"2018-11-29",4.7
"1124","foxnews","text20976","3",0.708878431003086,"2018-11-06",4.7
"1125","foxnews","text21726","4",0.603199098669328,"2018-11-10",4.7
"1126","foxnews","text18402","3",0.746402189411449,"2018-10-18",4.7
"1127","foxnews","text23821","3",0.766617572898731,"2018-11-25",4.7
"1128","foxnews","text18204","3",0.895270096344899,"2018-10-17",4.7
"1129","foxnews","text21055","1",0.734364612015484,"2018-11-06",4.7
"1130","foxnews","text20950","1",0.505183338936654,"2018-11-06",4.7
"1131","foxnews","text23294","3",0.556152501752202,"2018-11-20",4.7
"1132","foxnews","text23311","3",0.837384858719688,"2018-11-20",4.7
"1133","foxnews","text20779","2",0.437876693243457,"2018-11-04",4.7
"1134","foxnews","text20911","2",0.431799488096249,"2018-11-04",4.7
"1135","foxnews","text19396","3",0.862818292444993,"2018-10-25",4.7
"1136","foxnews","text20184","1",0.448935315021726,"2018-10-31",4.7
"1137","foxnews","text23130","3",0.860595358287078,"2018-11-19",4.7
"1138","foxnews","text24550","3",0.537156413544931,"2018-11-30",4.7
"1139","foxnews","text23916","2",0.36337143314223,"2018-11-26",4.7
"1140","foxnews","text22181","4",0.443949442500464,"2018-11-13",4.7
"1141","foxnews","text21925","3",0.610912639717198,"2018-11-12",4.7
"1142","foxnews","text17401","3",0.903040028830919,"2018-10-04",4.7
"1143","foxnews","text20520","3",0.93054621303263,"2018-11-01",4.7
"1144","foxnews","text22098","3",0.884824621560975,"2018-11-12",4.7
"1145","foxnews","text22023","3",0.733932104474046,"2018-11-12",4.7
"1146","foxnews","text22009","3",0.654215236760534,"2018-11-12",4.7
"1147","foxnews","text20906","4",0.62662002805632,"2018-10-24",4.7
"1148","foxnews","text21024","4",0.625678533891026,"2018-11-06",4.7
"1149","foxnews","text23610","2",0.767341197168774,"2018-11-23",4.7
"1150","foxnews","text21066","4",0.579481082686213,"2018-11-06",4.7
"1151","foxnews","text24048","3",0.870932098564269,"2018-11-27",4.7
"1152","foxnews","text19838","1",0.489879250238112,"2018-10-30",4.7
"1153","foxnews","text22116","3",0.689046307887123,"2018-11-13",4.7
"1154","foxnews","text24036","1",0.433350953207818,"2018-11-27",4.7
"1155","foxnews","text19938","1",0.626839567505421,"2018-10-30",4.7
"1156","foxnews","text19344","2",0.262904441973315,"2018-10-26",4.7
"1157","foxnews","text17345","4",0.878853795386708,"2018-10-04",4.7
"1158","foxnews","text19500","2",0.662867114409496,"2018-10-26",4.7
"1159","foxnews","text17403","4",0.576212086110389,"2018-10-04",4.7
"1160","foxnews","text22861","3",0.937292904021177,"2018-11-16",4.7
"1161","foxnews","text22855","3",0.427074858554945,"2018-11-16",4.7
"1162","foxnews","text23784","3",0.927411915624078,"2018-11-25",4.7
"1163","foxnews","text19165","5",0.370024380612602,"2018-10-24",4.7
"1164","foxnews","text21324","3",0.559934351830129,"2018-11-08",4.7
"1165","foxnews","text18555","1",0.691286993487954,"2018-10-18",4.7
"1166","foxnews","text20180","4",0.803055680099099,"2018-11-01",4.7
"1167","foxnews","text21237","1",0.552684696849191,"2018-11-07",4.7
"1168","foxnews","text23820","3",0.743876010668986,"2018-11-25",4.7
"1169","foxnews","text21931","1",0.500725562584433,"2018-11-12",4.7
"1170","foxnews","text21079","1",0.572375261557473,"2018-11-06",4.7
"1171","foxnews","text23273","3",0.404382360960763,"2018-11-20",4.7
"1172","foxnews","text17771","3",0.838123468492744,"2018-10-07",4.7
"1173","foxnews","text17413","3",0.835186379933418,"2018-10-03",4.7
"1174","foxnews","text24003","3",0.928106606016239,"2018-11-27",4.7
"1175","foxnews","text23640","1",0.481553497675465,"2018-11-23",4.7
"1176","foxnews","text23079","3",0.455019886241083,"2018-11-19",4.7
"1177","foxnews","text20793","3",0.947559960578639,"2018-11-05",4.7
"1178","foxnews","text20002","4",0.439941117308434,"2018-10-30",4.7
"1179","foxnews","text22369","3",0.902094994142288,"2018-11-14",4.7
"1180","foxnews","text23930","2",0.585963615334837,"2018-11-26",4.7
"1181","foxnews","text22057","1",0.657889541113572,"2018-11-13",4.7
"1182","foxnews","text22094","1",0.785014962724574,"2018-11-13",4.7
"1183","foxnews","text22144","1",0.912595916299438,"2018-11-13",4.7
"1184","foxnews","text20491","3",0.690063262326253,"2018-11-02",4.7
"1185","foxnews","text21847","5",0.492897170117619,"2018-11-11",4.7
"1186","foxnews","text21853","5",0.365526543788761,"2018-11-11",4.7
"1187","foxnews","text24201","3",0.335374008586348,"2018-11-27",4.7
"1188","foxnews","text23887","1",0.864291620783224,"2018-11-26",4.7
"1189","foxnews","text23129","3",0.860950444481944,"2018-11-20",4.7
"1190","foxnews","text22420","3",0.967521515691033,"2018-11-15",4.7
"1191","foxnews","text22417","3",0.562650175170061,"2018-11-15",4.7
"1192","foxnews","text20093","3",0.654868359317465,"2018-10-31",4.7
"1193","foxnews","text19860","2",0.51279601627113,"2018-10-30",4.7
"1194","foxnews","text24066","3",0.790623679884147,"2018-11-27",4.7
"1195","foxnews","text23198","3",0.639732152188531,"2018-11-20",4.7
"1196","foxnews","text23188","3",0.952174196291331,"2018-11-20",4.7
"1197","foxnews","text22676","3",0.576107938675762,"2018-11-15",4.7
"1198","foxnews","text18309","4",0.840853345936929,"2018-10-18",4.7
"1199","foxnews","text20601","5",0.768074403920095,"2018-11-03",4.7
"1200","foxnews","text17621","3",0.606383533330404,"2018-10-05",4.7
"1201","foxnews","text20935","1",0.375567343444319,"2018-11-05",4.7
"1202","foxnews","text18364","3",0.805052305501776,"2018-10-18",4.7
"1203","foxnews","text22791","2",0.505188827925268,"2018-11-17",4.7
"1204","foxnews","text19214","3",0.87959354715391,"2018-10-25",4.7
"1205","foxnews","text24262","3",0.598387714877654,"2018-11-27",4.7
"1206","foxnews","text19864","3",0.580102334350709,"2018-10-29",4.7
"1207","foxnews","text21365","3",0.681619715980688,"2018-11-08",4.7
"1208","foxnews","text21565","1",0.797539824701623,"2018-11-08",4.7
"1209","foxnews","text21366","3",0.362235354673848,"2018-11-08",4.7
"1210","foxnews","text19768","1",0.926910546036138,"2018-10-29",4.7
"1211","foxnews","text23684","3",0.93855557235709,"2018-11-22",4.7
"1212","foxnews","text22316","4",0.803898954508101,"2018-11-14",4.7
"1213","foxnews","text22167","3",0.929745121543449,"2018-11-13",4.7
"1214","foxnews","text23636","2",0.465608276192275,"2018-11-22",4.7
"1215","foxnews","text17774","3",0.868761937448342,"2018-10-15",4.7
"1216","foxnews","text20760","2",0.561481889763426,"2018-11-04",4.7
"1217","foxnews","text20428","4",0.692985326864731,"2018-11-02",4.7
"1218","foxnews","text20270","1",0.914059514436758,"2018-10-31",4.7
"1219","foxnews","text22622","1",0.829218802066262,"2018-11-15",4.7
"1220","foxnews","text23109","1",0.829752816730399,"2018-11-20",4.7
"1221","foxnews","text23163","1",0.508383523325163,"2018-11-20",4.7
"1222","foxnews","text21949","1",0.422464716978312,"2018-11-11",4.7
"1223","foxnews","text22140","3",0.943881408062107,"2018-11-13",4.7
