"","outlet","document","topic","gamma","date","ideology"
"2204","foxnews","text18812","1",0.98382679793148,"2018-07-04",4.7
"2205","foxnews","text19540","1",0.481171441098541,"2018-07-31",4.7
"2206","foxnews","text19736","6",0.510269778406438,"2018-07-11",4.7
"2207","foxnews","text21311","1",0.613934878729919,"2018-07-25",4.7
"2208","foxnews","text18763","1",0.438100589128895,"2018-07-03",4.7
"2209","foxnews","text21948","1",0.541185313015243,"2018-07-29",4.7
"2210","foxnews","text19228","1",0.48004593339856,"2018-07-29",4.7
"2211","foxnews","text18350","1",0.591554650522605,"2018-06-29",4.7
"2212","foxnews","text18321","1",0.345651115554655,"2018-06-29",4.7
"2213","foxnews","text19221","1",0.659406560614748,"2018-07-28",4.7
"2214","foxnews","text21930","1",0.431251063288136,"2018-07-28",4.7
"2215","foxnews","text20236","1",0.922148966569006,"2018-07-15",4.7
"2216","foxnews","text18455","3",0.303906378859885,"2018-06-30",4.7
"2217","foxnews","text20617","1",0.438001517206184,"2018-07-17",4.7
"2218","foxnews","text20183","6",0.545606895282024,"2018-07-15",4.7
"2219","foxnews","text21869","1",0.384830565764285,"2018-07-28",4.7
"2220","foxnews","text21945","1",0.83540969886661,"2018-07-29",4.7
"2221","foxnews","text18315","1",0.898055907115925,"2018-06-29",4.7
"2222","foxnews","text21161","4",0.691486326226791,"2018-07-24",4.7
"2223","foxnews","text25449","2",0.572698369679021,"2018-06-12",4.7
"2224","foxnews","text20386","3",0.448766851189211,"2018-07-16",4.7
"2225","foxnews","text21188","4",0.49694442803191,"2018-07-24",4.7
"2226","foxnews","text21284","1",0.468047810875421,"2018-07-25",4.7
"2227","foxnews","text21804","1",0.688998780230067,"2018-07-27",4.7
"2228","foxnews","text25458","1",0.729691663630044,"2018-06-12",4.7
"2229","foxnews","text21087","1",0.309489450193004,"2018-07-23",4.7
"2230","foxnews","text17913","5",0.366176470875584,"2018-06-27",4.7
"2231","foxnews","text22406","1",0.756716730326229,"2018-06-18",4.7
"2232","foxnews","text19241","1",0.609377296031291,"2018-07-28",4.7
"2233","foxnews","text18306","1",0.863575631741542,"2018-06-29",4.7
"2234","foxnews","text19022","6",0.837496976131084,"2018-07-04",4.7
"2235","huffingtonpost","text27168","3",0.363527043592993,"2018-07-23",1.9
"2236","huffingtonpost","text27647","4",0.758904659407748,"2018-07-30",1.9
"2237","huffingtonpost","text27091","6",0.399040244819425,"2018-07-21",1.9
"2238","huffingtonpost","text26098","6",0.339923069294427,"2018-07-07",1.9
"2239","huffingtonpost","text26266","3",0.784120455922642,"2018-07-09",1.9
"2240","huffingtonpost","text27265","2",0.360969223074939,"2018-07-25",1.9
"2241","huffingtonpost","text26198","3",0.881722131744773,"2018-07-06",1.9
"2242","huffingtonpost","text27079","2",0.424350720389524,"2018-07-22",1.9
"2243","huffingtonpost","text26782","4",0.493409302220613,"2018-07-18",1.9
"2244","huffingtonpost","text26037","3",0.517707702367056,"2018-07-04",1.9
"2245","huffingtonpost","text26771","5",0.468912462494486,"2018-07-16",1.9
"2246","huffingtonpost","text27137","6",0.471391786006002,"2018-07-23",1.9
"2247","huffingtonpost","text27264","2",0.731666854481981,"2018-07-25",1.9
"2248","huffingtonpost","text26566","4",0.295073048990601,"2018-07-12",1.9
"2249","huffingtonpost","text26137","2",0.472461643322874,"2018-07-06",1.9
"2250","huffingtonpost","text26103","3",0.5686348324968,"2018-07-08",1.9
"2251","huffingtonpost","text26785","1",0.704245074826471,"2018-07-17",1.9
"2252","huffingtonpost","text25988","6",0.452790620188508,"2018-07-06",1.9
"2253","huffingtonpost","text26195","5",0.395575163542548,"2018-07-05",1.9
"2254","huffingtonpost","text26523","3",0.63461876668139,"2018-07-13",1.9
"2255","huffingtonpost","text26979","3",0.903987868624101,"2018-07-19",1.9
"2256","huffingtonpost","text27103","6",0.643059595729563,"2018-07-21",1.9
"2257","huffingtonpost","text26681","3",0.854856252207884,"2018-07-16",1.9
"2258","huffingtonpost","text27560","3",0.979585761751319,"2018-07-29",1.9
"2259","huffingtonpost","text26814","5",0.369139174425171,"2018-07-18",1.9
"2260","huffingtonpost","text26821","3",0.426193975009363,"2018-07-18",1.9
"2261","huffingtonpost","text27455","3",0.451733631258327,"2018-07-27",1.9
"2262","huffingtonpost","text27734","5",0.664316725156276,"2018-07-31",1.9
"2263","huffingtonpost","text27245","3",0.464387390084594,"2018-07-24",1.9
"2264","huffingtonpost","text26222","4",0.40732118695455,"2018-07-08",1.9
"2265","huffingtonpost","text26605","1",0.810513260353803,"2018-07-15",1.9
"2266","huffingtonpost","text26913","3",0.398058410264281,"2018-07-19",1.9
"2267","huffingtonpost","text26157","4",0.834666456213315,"2018-06-27",1.9
"2268","huffingtonpost","text27300","4",0.355425639996699,"2018-07-25",1.9
"2269","huffingtonpost","text26546","3",0.304274135131565,"2018-07-13",1.9
"2270","huffingtonpost","text27540","3",0.783462452939215,"2018-07-28",1.9
"2271","huffingtonpost","text26089","3",0.347607309411204,"2018-07-03",1.9
"2272","huffingtonpost","text26447","1",0.408359052229109,"2018-07-11",1.9
"2273","huffingtonpost","text27473","3",0.465376799470776,"2018-07-27",1.9
"2274","huffingtonpost","text26042","3",0.508085910797414,"2018-06-19",1.9
"2275","huffingtonpost","text27743","3",0.446549302767722,"2018-07-31",1.9
"2276","huffingtonpost","text26296","3",0.632057629678127,"2018-07-09",1.9
"2277","huffingtonpost","text26672","2",0.563040192676474,"2018-07-16",1.9
"2278","huffingtonpost","text26201","3",0.702212867439238,"2018-07-07",1.9
"2279","huffingtonpost","text26898","2",0.546770994487983,"2018-07-18",1.9
"2280","huffingtonpost","text26950","3",0.803441240627444,"2018-07-19",1.9
"2281","huffingtonpost","text26538","5",0.545060394369117,"2018-07-13",1.9
"2282","huffingtonpost","text27288","5",0.375610995168264,"2018-07-24",1.9
"2283","huffingtonpost","text26442","1",0.604238807942549,"2018-07-11",1.9
"2284","huffingtonpost","text26088","3",0.90202234029004,"2018-07-06",1.9
"2285","huffingtonpost","text27114","2",0.496592437392008,"2018-07-22",1.9
"2286","huffingtonpost","text27098","2",0.3982400521659,"2018-07-22",1.9
"2287","huffingtonpost","text27192","1",0.404634204543817,"2018-07-24",1.9
"2288","huffingtonpost","text27414","5",0.315967759743516,"2018-07-26",1.9
"2289","huffingtonpost","text26468","3",0.383184224403391,"2018-07-12",1.9
"2290","huffingtonpost","text27184","3",0.677221288440538,"2018-07-24",1.9
"2291","huffingtonpost","text27733","5",0.437053009030839,"2018-07-31",1.9
"2292","huffingtonpost","text26467","3",0.968608428118403,"2018-07-12",1.9
"2293","huffingtonpost","text27297","5",0.342820507783089,"2018-07-25",1.9
"2294","huffingtonpost","text27546","1",0.476023709878254,"2018-07-28",1.9
"2295","huffingtonpost","text27090","1",0.654161925925573,"2018-07-23",1.9
"2296","huffingtonpost","text26991","2",0.328511096294323,"2018-07-19",1.9
"2297","huffingtonpost","text27105","1",0.798859806704195,"2018-07-21",1.9
"2298","huffingtonpost","text26328","1",0.57520354236064,"2018-07-11",1.9
"2299","huffingtonpost","text27082","3",0.624951510304608,"2018-07-23",1.9
"2300","huffingtonpost","text26744","5",0.776317773464202,"2018-07-16",1.9
"2301","huffingtonpost","text27149","3",0.534231539658627,"2018-07-23",1.9
"2302","huffingtonpost","text27177","3",0.452809572442169,"2018-07-24",1.9
"2303","huffingtonpost","text26781","3",0.614776927773482,"2018-07-18",1.9
"2304","huffingtonpost","text26069","3",0.741344734267479,"2018-07-09",1.9
"2305","huffingtonpost","text26667","2",0.345349303625872,"2018-07-16",1.9
"2306","huffingtonpost","text26512","3",0.380375868286028,"2018-07-13",1.9
"2307","huffingtonpost","text27376","3",0.514280196619906,"2018-07-26",1.9
"2308","huffingtonpost","text26732","1",0.946745782037411,"2018-07-17",1.9
"2309","huffingtonpost","text27125","1",0.860786014167232,"2018-07-21",1.9
"2310","huffingtonpost","text27027","3",0.387355336079326,"2018-07-20",1.9
"2311","huffingtonpost","text27556","1",0.693881157472165,"2018-07-28",1.9
"2312","huffingtonpost","text27526","4",0.798302036231444,"2018-07-27",1.9
"2313","huffingtonpost","text27486","6",0.420335264240368,"2018-07-27",1.9
"2314","huffingtonpost","text26278","1",0.654635817769847,"2018-07-10",1.9
"2315","huffingtonpost","text27338","4",0.681053362969662,"2018-07-26",1.9
"2316","huffingtonpost","text27590","6",0.45262068137015,"2018-07-30",1.9
"2317","huffingtonpost","text27690","3",0.653178012833965,"2018-07-31",1.9
"2318","huffingtonpost","text26838","1",0.400524433546032,"2018-07-18",1.9
"2319","huffingtonpost","text27644","6",0.485884576494761,"2018-07-30",1.9
"2320","huffingtonpost","text26301","6",0.311301615678033,"2018-07-09",1.9
"2321","huffingtonpost","text26188","1",0.645903620517803,"2018-07-05",1.9
"2322","huffingtonpost","text26321","1",0.831461859601973,"2018-07-11",1.9
"2323","huffingtonpost","text26739","6",0.59082330410084,"2018-07-17",1.9
"2324","huffingtonpost","text26366","1",0.314780060070392,"2018-07-11",1.9
"2325","huffingtonpost","text27530","3",0.856793428988992,"2018-07-28",1.9
"2326","huffingtonpost","text27684","3",0.458703759093473,"2018-07-31",1.9
"2327","huffingtonpost","text26488","4",0.556232119913681,"2018-07-13",1.9
"2328","huffingtonpost","text26766","5",0.490944410265366,"2018-07-16",1.9
"2329","huffingtonpost","text26841","3",0.91492353388984,"2018-07-17",1.9
"2330","huffingtonpost","text27585","3",0.458906725569266,"2018-07-29",1.9
"2331","huffingtonpost","text26013","3",0.60211832792838,"2018-07-02",1.9
"2332","huffingtonpost","text27228","3",0.929252493044487,"2018-07-24",1.9
"2333","huffingtonpost","text27051","6",0.350737738489278,"2018-07-23",1.9
"2334","huffingtonpost","text26257","3",0.485321274419599,"2018-07-10",1.9
"2335","huffingtonpost","text26392","4",0.41463513965224,"2018-07-11",1.9
"2336","huffingtonpost","text27222","4",0.857413023689113,"2018-07-24",1.9
"2337","huffingtonpost","text26690","3",0.385497360489017,"2018-07-15",1.9
"2338","huffingtonpost","text26650","1",0.887486043691306,"2018-07-15",1.9
"2339","huffingtonpost","text26931","6",0.414701753925906,"2018-07-19",1.9
"2340","huffingtonpost","text26008","3",0.583694933285626,"2018-07-05",1.9
"2341","huffingtonpost","text26691","3",0.350133073940601,"2018-07-16",1.9
"2342","huffingtonpost","text27499","1",0.696403193711961,"2018-07-26",1.9
"2343","huffingtonpost","text27210","2",0.418707599560626,"2018-07-24",1.9
"2344","huffingtonpost","text26129","3",0.891116890561962,"2018-07-09",1.9
"2345","huffingtonpost","text27093","1",0.632348328928013,"2018-07-23",1.9
"2346","huffingtonpost","text27319","5",0.657465327398631,"2018-07-24",1.9
"2347","huffingtonpost","text26033","4",0.50295674370247,"2018-06-28",1.9
"2348","huffingtonpost","text26506","3",0.657089263035382,"2018-07-13",1.9
"2349","huffingtonpost","text26674","1",0.423254524847466,"2018-07-16",1.9
"2350","huffingtonpost","text27571","1",0.705583973419691,"2018-07-29",1.9
"2351","huffingtonpost","text27518","3",0.447059910731741,"2018-07-28",1.9
"2352","huffingtonpost","text26742","6",0.494212414713845,"2018-07-17",1.9
"2353","huffingtonpost","text26329","3",0.673027293399555,"2018-07-11",1.9
"2354","huffingtonpost","text26762","3",0.410619433737512,"2018-07-17",1.9
"2355","huffingtonpost","text26662","3",0.753338795951993,"2018-07-16",1.9
"2356","huffingtonpost","text26851","5",0.499595239869099,"2018-07-17",1.9
"2357","huffingtonpost","text27021","1",0.616718422556063,"2018-07-22",1.9
"2358","huffingtonpost","text26737","5",0.650323378220413,"2018-07-17",1.9
"2359","huffingtonpost","text26780","1",0.288101211897493,"2018-07-18",1.9
"2360","huffingtonpost","text26417","5",0.449140949411783,"2018-07-12",1.9
"2361","huffingtonpost","text27664","1",0.582272159485621,"2018-07-30",1.9
"2362","huffingtonpost","text27119","1",0.431193150072913,"2018-07-22",1.9
"2363","huffingtonpost","text27211","4",0.478020279226571,"2018-07-24",1.9
"2364","huffingtonpost","text27316","4",0.363086219203757,"2018-07-25",1.9
"2365","huffingtonpost","text27052","5",0.445737763839374,"2018-07-21",1.9
"2366","huffingtonpost","text26487","6",0.411798805742895,"2018-07-13",1.9
"2367","huffingtonpost","text27050","1",0.460747631114499,"2018-07-21",1.9
"2368","huffingtonpost","text26640","4",0.305779984840091,"2018-07-16",1.9
"2369","huffingtonpost","text25996","2",0.372427049462003,"2018-06-28",1.9
"2370","huffingtonpost","text27408","1",0.900767151130689,"2018-07-26",1.9
"2371","huffingtonpost","text26694","3",0.522545106648173,"2018-07-16",1.9
"2372","huffingtonpost","text27357","3",0.597016404332317,"2018-07-26",1.9
"2373","huffingtonpost","text26692","3",0.987563509463974,"2018-07-16",1.9
"2374","huffingtonpost","text26714","6",0.356150641092406,"2018-07-16",1.9
"2375","huffingtonpost","text26149","3",0.60897024407612,"2018-06-05",1.9
"2376","huffingtonpost","text27225","4",0.481130125880598,"2018-07-23",1.9
"2377","huffingtonpost","text27377","6",0.498415474254389,"2018-07-26",1.9
"2378","huffingtonpost","text26375","2",0.387974941803266,"2018-07-11",1.9
"2379","huffingtonpost","text26299","4",0.556615285486977,"2018-07-10",1.9
"2380","huffingtonpost","text26653","4",0.571505972549027,"2018-07-16",1.9
"2381","huffingtonpost","text27004","5",0.412019813026596,"2018-07-20",1.9
"2382","huffingtonpost","text27314","5",0.611281621097471,"2018-07-25",1.9
"2383","huffingtonpost","text26317","6",0.372470943555728,"2018-07-10",1.9
"2384","huffingtonpost","text27230","1",0.777136365896955,"2018-07-24",1.9
"2385","huffingtonpost","text27671","2",0.275405244500845,"2018-07-31",1.9
"2386","huffingtonpost","text25983","3",0.584544319552298,"2018-07-09",1.9
"2387","huffingtonpost","text27152","3",0.731573807277083,"2018-07-21",1.9
"2388","huffingtonpost","text27118","5",0.331556894415982,"2018-07-23",1.9
"2389","huffingtonpost","text27271","3",0.53065933055216,"2018-07-25",1.9
"2390","huffingtonpost","text26971","3",0.894973460103092,"2018-07-20",1.9
"2391","huffingtonpost","text27345","6",0.362504396658111,"2018-07-26",1.9
"2392","huffingtonpost","text26628","5",0.436067061195027,"2018-07-15",1.9
"2393","huffingtonpost","text26061","1",0.895924795856072,"2018-07-07",1.9
"2394","huffingtonpost","text26090","4",0.588974097853011,"2018-07-04",1.9
"2395","huffingtonpost","text27737","4",0.760284318116766,"2018-07-31",1.9
"2396","huffingtonpost","text27080","1",0.737019017665084,"2018-07-23",1.9
"2397","huffingtonpost","text26755","3",0.327589953731469,"2018-07-17",1.9
"2398","huffingtonpost","text27597","3",0.881390515624952,"2018-07-30",1.9
"2399","huffingtonpost","text27646","4",0.685405971112727,"2018-07-31",1.9
"2400","huffingtonpost","text27562","1",0.85463369674526,"2018-07-29",1.9
"2401","huffingtonpost","text26312","5",0.55587344895299,"2018-07-09",1.9
"2402","huffingtonpost","text27134","1",0.507676229469359,"2018-07-22",1.9
"2403","huffingtonpost","text26144","2",0.555134407089718,"2018-07-01",1.9
"2404","huffingtonpost","text26735","3",0.893231049456587,"2018-07-17",1.9
"2405","huffingtonpost","text27099","5",0.537389806594062,"2018-07-23",1.9
"2406","huffingtonpost","text26107","3",0.632010732420856,"2018-06-07",1.9
"2407","huffingtonpost","text25976","6",0.328397311266341,"2018-07-05",1.9
"2408","huffingtonpost","text26897","5",0.57304151556241,"2018-07-19",1.9
"2409","infowars","text29065","4",0.598633104515286,"2018-06-12",5
"2410","infowars","text28746","4",0.701915333132037,"2018-06-06",5
"2411","infowars","text28446","4",0.550703034506609,"2018-06-14",5
"2412","infowars","text29697","5",0.379259280702359,"2018-07-17",5
"2413","infowars","text28765","3",0.354354225569538,"2018-06-06",5
"2414","infowars","text29223","1",0.441081720222814,"2018-07-04",5
"2415","infowars","text27749","1",0.369909942008047,"2018-06-20",5
"2416","infowars","text29843","5",0.618209024463427,"2018-07-23",5
"2417","infowars","text29840","6",0.335010985260431,"2018-07-21",5
"2418","infowars","text28120","3",0.668318712317943,"2018-06-29",5
"2419","infowars","text28045","1",0.577488435987115,"2018-06-28",5
"2420","infowars","text29546","4",0.831875275136111,"2018-07-13",5
"2421","infowars","text28022","3",0.279624172350734,"2018-06-20",5
"2422","infowars","text28178","3",0.411353359717775,"2018-07-02",5
"2423","infowars","text28090","3",0.727732211960507,"2018-06-30",5
"2424","infowars","text29552","4",0.868690214730363,"2018-07-13",5
"2425","infowars","text30116","6",0.445875597594219,"2018-07-27",5
"2426","infowars","text28129","3",0.272064360789904,"2018-07-01",5
"2427","infowars","text28737","2",0.407873944524656,"2018-06-06",5
"2428","infowars","text28498","5",0.594617410197965,"2018-06-14",5
"2429","infowars","text30132","6",0.348543336545947,"2018-07-29",5
"2430","infowars","text28272","5",0.309660661312378,"2018-06-26",5
"2431","infowars","text28588","2",0.312658701032126,"2018-06-18",5
"2432","infowars","text30197","6",0.360424184946538,"2018-07-31",5
"2433","infowars","text29800","3",0.590053922571864,"2018-07-19",5
"2434","infowars","text29775","1",0.384138381196754,"2018-07-19",5
"2435","infowars","text29885","5",0.567753671175334,"2018-07-23",5
"2436","infowars","text28896","3",0.355615949600322,"2018-06-06",5
"2437","infowars","text28338","4",0.427670562463883,"2018-06-27",5
"2438","infowars","text28266","2",0.372110813346018,"2018-06-26",5
"2439","infowars","text29772","5",0.357075118369477,"2018-07-19",5
"2440","infowars","text29989","6",0.38431563414393,"2018-07-25",5
"2441","infowars","text27776","3",0.333728491948626,"2018-06-20",5
"2442","infowars","text29880","1",0.724065913002934,"2018-07-23",5
"2443","infowars","text29955","4",0.521537287039546,"2018-07-24",5
"2444","infowars","text28067","1",0.336104556122475,"2018-06-29",5
"2445","infowars","text30110","6",0.333904445757811,"2018-07-27",5
"2446","infowars","text28112","1",0.465904178005137,"2018-06-29",5
"2447","infowars","text28753","4",0.320473105238193,"2018-06-04",5
"2448","infowars","text27873","3",0.405140104541883,"2018-06-21",5
"2449","infowars","text29210","2",0.378452883394743,"2018-07-04",5
"2450","infowars","text29062","6",0.598950759451335,"2018-06-12",5
"2451","infowars","text28138","3",0.330939693648053,"2018-07-01",5
"2452","infowars","text28764","4",0.616152903278036,"2018-06-05",5
"2453","infowars","text28055","6",0.520075954080087,"2018-06-29",5
"2454","infowars","text29999","1",0.50807935674553,"2018-07-25",5
"2455","infowars","text30234","3",0.756812289335622,"2018-07-31",5
"2456","infowars","text28074","6",0.368485033117369,"2018-06-29",5
"2457","infowars","text29705","6",0.471015192869019,"2018-07-17",5
"2458","infowars","text28330","4",0.608249423760491,"2018-06-27",5
"2459","infowars","text29112","5",0.458661375186955,"2018-06-13",5
"2460","infowars","text30105","3",0.647216159607469,"2018-07-28",5
"2461","infowars","text29089","3",0.552355070056864,"2018-06-12",5
"2462","infowars","text28845","1",0.674224972138925,"2018-06-06",5
"2463","infowars","text28208","3",0.753481883253262,"2018-06-25",5
"2464","infowars","text28403","4",0.447789313316035,"2018-06-13",5
"2465","infowars","text30032","6",0.353784281532174,"2018-07-26",5
"2466","infowars","text30026","6",0.547268922374982,"2018-07-26",5
"2467","infowars","text29337","4",0.38063134907591,"2018-07-07",5
"2468","infowars","text28068","6",0.426126596697054,"2018-06-29",5
"2469","infowars","text29640","1",0.874054092974525,"2018-07-16",5
"2470","infowars","text29530","6",0.36392540430585,"2018-07-11",5
"2471","infowars","text29499","6",0.59418201813687,"2018-07-12",5
"2472","infowars","text28170","6",0.474537559710764,"2018-07-02",5
"2473","infowars","text29612","1",0.372944171279429,"2018-07-13",5
"2474","infowars","text28342","3",0.301711587048746,"2018-06-28",5
"2475","infowars","text28182","5",0.689132852341141,"2018-07-02",5
"2476","infowars","text29133","2",0.626436611246318,"2018-07-02",5
"2477","infowars","text28778","4",0.387091616993117,"2018-06-05",5
"2478","infowars","text29809","4",0.517518377019634,"2018-07-18",5
"2479","infowars","text29415","3",0.370740877620733,"2018-07-09",5
"2480","infowars","text29668","3",0.494703274976695,"2018-07-16",5
"2481","infowars","text30055","1",0.374138541364666,"2018-07-25",5
"2482","infowars","text28950","1",0.613363483898234,"2018-06-08",5
"2483","infowars","text28771","3",0.369288899753609,"2018-06-05",5
"2484","infowars","text28800","6",0.351042850375402,"2018-06-04",5
"2485","infowars","text27854","3",0.444512153445091,"2018-06-23",5
"2486","infowars","text29635","2",0.516215579839212,"2018-07-16",5
"2487","infowars","text28881","1",0.581268955035375,"2018-06-07",5
"2488","infowars","text30118","4",0.84225486835857,"2018-07-27",5
"2489","infowars","text29795","3",0.574357505004507,"2018-07-19",5
"2490","infowars","text29235","4",0.641321363645941,"2018-07-04",5
"2491","infowars","text30027","6",0.297233885881683,"2018-07-26",5
"2492","infowars","text29279","1",0.460349033136553,"2018-07-06",5
"2493","infowars","text29410","3",0.312804937509949,"2018-07-09",5
"2494","infowars","text29943","6",0.326433108838184,"2018-07-24",5
"2495","infowars","text28942","3",0.456446395409036,"2018-06-08",5
"2496","infowars","text29351","4",0.497468157764423,"2018-07-08",5
"2497","infowars","text28199","2",0.556467749336875,"2018-06-25",5
"2498","infowars","text29386","6",0.368646178476822,"2018-07-09",5
"2499","infowars","text28335","5",0.5222162846581,"2018-06-27",5
"2500","infowars","text28854","3",0.54881578210056,"2018-06-05",5
"2501","infowars","text28650","6",0.490919711663103,"2018-06-01",5
"2502","infowars","text28523","5",0.544317501029288,"2018-06-16",5
"2503","infowars","text28305","4",0.555859018418864,"2018-06-26",5
"2504","infowars","text27891","2",0.380745304501262,"2018-06-22",5
"2505","infowars","text28411","3",0.48639421345769,"2018-06-13",5
"2506","infowars","text28440","3",0.377929557263712,"2018-06-13",5
"2507","infowars","text27775","2",0.586769128257282,"2018-06-21",5
"2508","infowars","text28044","6",0.718850405639755,"2018-06-29",5
"2509","infowars","text28048","6",0.336714192988206,"2018-06-28",5
"2510","infowars","text28122","6",0.426705028103542,"2018-06-29",5
"2511","infowars","text29507","3",0.318087799879849,"2018-07-11",5
"2512","infowars","text29648","6",0.344879335450971,"2018-07-16",5
"2513","infowars","text29385","3",0.391233818386488,"2018-07-09",5
"2514","infowars","text28417","5",0.883211600516711,"2018-06-13",5
"2515","infowars","text30165","1",0.899804950426092,"2018-07-30",5
"2516","infowars","text29473","2",0.705393243013144,"2018-07-11",5
"2517","infowars","text29189","2",0.468000908614662,"2018-07-03",5
"2518","infowars","text28517","5",0.442525459468416,"2018-06-16",5
"2519","infowars","text29591","2",0.586305177275553,"2018-07-13",5
"2520","infowars","text29048","3",0.717703167864573,"2018-06-12",5
"2521","infowars","text29881","1",0.283374055125378,"2018-07-23",5
"2522","infowars","text29183","6",0.362747706249109,"2018-07-03",5
"2523","infowars","text29966","6",0.358219966644212,"2018-07-23",5
"2524","infowars","text28384","6",0.301075453518221,"2018-06-28",5
"2525","infowars","text29841","6",0.289659814052016,"2018-07-23",5
"2526","infowars","text29633","1",0.850284828459645,"2018-07-15",5
"2527","infowars","text29946","1",0.515357162378918,"2018-07-24",5
"2528","infowars","text29831","4",0.55597260977414,"2018-07-20",5
"2529","infowars","text28811","2",0.51503911094011,"2018-06-04",5
"2530","infowars","text28914","3",0.433266194791372,"2018-06-07",5
"2531","infowars","text29252","1",0.494443135975229,"2018-07-04",5
"2532","infowars","text28843","6",0.420485115985412,"2018-06-06",5
"2533","infowars","text29838","4",0.663838147714247,"2018-07-20",5
"2534","infowars","text27882","4",0.729224100219723,"2018-06-22",5
"2535","infowars","text29068","3",0.342378385316843,"2018-06-12",5
"2536","infowars","text28884","6",0.433439031743865,"2018-06-07",5
"2537","infowars","text29851","2",0.374066270973657,"2018-07-20",5
"2538","infowars","text29391","1",0.883320062567943,"2018-07-09",5
"2539","motherjones","text30355","4",0.373801005479145,"2018-06-16",1.7
"2540","motherjones","text30750","4",0.430101210593946,"2018-07-26",1.7
"2541","motherjones","text30675","1",0.79645596843481,"2018-07-18",1.7
"2542","motherjones","text30662","5",0.390140219242415,"2018-07-17",1.7
"2543","motherjones","text30680","5",0.405540721442253,"2018-07-19",1.7
"2544","motherjones","text30659","4",0.327819060187053,"2018-07-18",1.7
"2545","motherjones","text30482","1",0.678620390828733,"2018-07-03",1.7
"2546","motherjones","text30295","4",0.476756733295759,"2018-06-08",1.7
"2547","motherjones","text30668","5",0.382607002273035,"2018-07-18",1.7
"2548","motherjones","text30496","4",0.537892675867028,"2018-07-06",1.7
"2549","motherjones","text30486","5",0.330811277706321,"2018-07-03",1.7
"2550","motherjones","text30622","5",0.515647289549578,"2018-07-16",1.7
"2551","motherjones","text30732","2",0.314348544058392,"2018-07-24",1.7
"2552","motherjones","text30243","5",0.51113441093287,"2018-06-02",1.7
"2553","motherjones","text30330","5",0.57202087604454,"2018-06-13",1.7
"2554","motherjones","text30740","3",0.736509412660637,"2018-07-25",1.7
"2555","motherjones","text30654","6",0.416616217417144,"2018-07-18",1.7
"2556","motherjones","text30646","3",0.502984014928767,"2018-07-18",1.7
"2557","motherjones","text30337","3",0.481837765235337,"2018-06-14",1.7
"2558","motherjones","text30814","3",0.552442246924156,"2018-07-30",1.7
"2559","motherjones","text30287","3",0.679625133434713,"2018-06-08",1.7
"2560","motherjones","text30319","6",0.679058295406731,"2018-06-12",1.7
"2561","motherjones","text30254","6",0.232579797623992,"2018-06-03",1.7
"2562","motherjones","text30323","2",0.461526677709981,"2018-06-13",1.7
"2563","motherjones","text30755","4",0.282414149757792,"2018-07-26",1.7
"2564","motherjones","text30442","6",0.40946785593954,"2018-06-28",1.7
"2565","motherjones","text30479","4",0.35983229708931,"2018-07-02",1.7
"2566","motherjones","text30508","1",0.411585579872969,"2018-07-09",1.7
"2567","motherjones","text30552","4",0.536886196024962,"2018-07-12",1.7
"2568","motherjones","text30612","3",0.447204767962126,"2018-07-15",1.7
"2569","motherjones","text30296","3",0.407290642982912,"2018-06-08",1.7
"2570","motherjones","text30779","3",0.529726507228993,"2018-07-27",1.7
"2571","motherjones","text30813","2",0.564190952850284,"2018-07-30",1.7
"2572","motherjones","text30256","6",0.338286787807783,"2018-06-05",1.7
"2573","motherjones","text30314","5",0.44475177356674,"2018-06-12",1.7
"2574","motherjones","text30523","3",0.550377150538582,"2018-07-09",1.7
"2575","motherjones","text30475","3",0.384188255787329,"2018-07-02",1.7
"2576","motherjones","text30761","5",0.381197371305679,"2018-07-26",1.7
"2577","motherjones","text30690","2",0.540374108852168,"2018-07-20",1.7
"2578","motherjones","text30536","6",0.269584649961935,"2018-07-11",1.7
"2579","motherjones","text30695","6",0.329815492468518,"2018-07-19",1.7
"2580","motherjones","text30733","5",0.648542550269421,"2018-07-24",1.7
"2581","motherjones","text30372","2",0.441786606442396,"2018-06-19",1.7
"2582","motherjones","text30384","2",0.393527780047893,"2018-06-19",1.7
"2583","motherjones","text30719","5",0.552769304321636,"2018-07-24",1.7
"2584","motherjones","text30545","3",0.688941906898849,"2018-07-11",1.7
"2585","motherjones","text30326","3",0.417019291056466,"2018-06-13",1.7
"2586","motherjones","text30792","2",0.30296119189181,"2018-07-27",1.7
"2587","motherjones","text30582","5",0.514654703463786,"2018-07-13",1.7
"2588","motherjones","text30711","3",0.683939042145796,"2018-07-23",1.7
"2589","motherjones","text30648","6",0.415020605644119,"2018-07-18",1.7
"2590","motherjones","text30738","3",0.427730954206293,"2018-07-24",1.7
"2591","motherjones","text30679","5",0.367522402950514,"2018-07-18",1.7
"2592","motherjones","text30520","4",0.674785988555262,"2018-07-10",1.7
"2593","motherjones","text30452","3",0.510730716697671,"2018-06-28",1.7
"2594","motherjones","text30630","3",0.608665615273269,"2018-07-17",1.7
"2595","motherjones","text30516","4",0.344162373869425,"2018-07-10",1.7
"2596","motherjones","text30316","4",0.387494978294159,"2018-06-12",1.7
"2597","motherjones","text30576","3",0.756670549491778,"2018-07-13",1.7
"2598","motherjones","text30708","5",0.590652729844369,"2018-07-21",1.7
