"","document","topic","gamma","outlet","date"
"1978","text36869",3,0.500645195855959,"nytimes","2018-07-05"
"1979","text36875",3,0.473220111213398,"nytimes","2018-07-05"
"1980","text40857",3,0.681715984163379,"townhall","2018-07-05"
"1981","text40975",3,0.417208506539988,"townhall","2018-07-05"
"1982","text41145",3,0.686105912509504,"vice","2018-07-05"
"1983","text41153",3,0.941313572390036,"vice","2018-07-05"
"1984","text16065",4,0.37329877199458,"foxnews","2018-07-05"
"1985","text19098",4,0.535492829179168,"foxnews","2018-07-05"
"1986","text30875",4,0.383408742406076,"newsweek","2018-07-05"
"1987","text4568",5,0.316775726525135,"abcnews","2018-07-05"
"1988","text7767",5,0.429166006794327,"breitbart","2018-07-05"
"1989","text7838",5,0.58087319747059,"breitbart","2018-07-05"
"1990","text7877",5,0.311714346179926,"breitbart","2018-07-05"
"1991","text19011",5,0.256285808295379,"foxnews","2018-07-05"
"1992","text26195",5,0.395575163542548,"huffingtonpost","2018-07-05"
"1993","text41170",5,0.469339618055967,"vice","2018-07-05"
"1994","text4473",6,0.638828284758754,"abcnews","2018-07-05"
"1995","text4566",6,0.665744727320175,"abcnews","2018-07-05"
"1996","text4610",6,0.622611642378884,"abcnews","2018-07-05"
"1997","text18980",6,0.454055982640087,"foxnews","2018-07-05"
"1998","text18997",6,0.288336271116944,"foxnews","2018-07-05"
"1999","text19149",6,0.443920023324709,"foxnews","2018-07-05"
"2000","text25976",6,0.328397311266341,"huffingtonpost","2018-07-05"
"2001","text36792",6,0.722377622434336,"nytimes","2018-07-05"
"2002","text38819",6,0.484818499592694,"thehill","2018-07-05"
"2003","text38824",6,0.747496439927725,"thehill","2018-07-05"
"2004","text38837",6,0.398330708213965,"thehill","2018-07-05"
"2005","text4512",1,0.712842791407992,"abcnews","2018-07-06"
"2006","text4628",1,0.757124816513329,"abcnews","2018-07-06"
"2007","text4636",1,0.474887432533877,"abcnews","2018-07-06"
"2008","text4674",1,0.694672347845752,"abcnews","2018-07-06"
"2009","text7960",1,0.355566878723699,"breitbart","2018-07-06"
"2010","text15536",1,0.316532110201328,"dailykos","2018-07-06"
"2011","text16147",1,0.527591351908228,"foxnews","2018-07-06"
"2012","text16203",1,0.424879151071049,"foxnews","2018-07-06"
"2013","text29279",1,0.460349033136553,"infowars","2018-07-06"
"2014","text30930",1,0.326090103846557,"newsweek","2018-07-06"
"2015","text30933",1,0.841944200277532,"newsweek","2018-07-06"
"2016","text30957",1,0.7734451070725,"newsweek","2018-07-06"
"2017","text30968",1,0.788326863527476,"newsweek","2018-07-06"
"2018","text31001",1,0.532082012006458,"newsweek","2018-07-06"
"2019","text31010",1,0.690288823331773,"newsweek","2018-07-06"
"2020","text36851",1,0.29411506574395,"nytimes","2018-07-06"
"2021","text38874",1,0.342834426425288,"thehill","2018-07-06"
"2022","text16198",2,0.728428452358378,"foxnews","2018-07-06"
"2023","text26137",2,0.472461643322874,"huffingtonpost","2018-07-06"
"2024","text30975",2,0.265874202365041,"newsweek","2018-07-06"
"2025","text36915",2,0.653032919325041,"nytimes","2018-07-06"
"2026","text40472",2,0.361942978002831,"thinkprogress","2018-07-06"
"2027","text40980",2,0.555339759572504,"townhall","2018-07-06"
"2028","text4582",3,0.464676056581309,"abcnews","2018-07-06"
"2029","text7913",3,0.51157802496742,"breitbart","2018-07-06"
"2030","text26088",3,0.90202234029004,"huffingtonpost","2018-07-06"
"2031","text26198",3,0.881722131744773,"huffingtonpost","2018-07-06"
"2032","text36850",3,0.451482991191365,"nytimes","2018-07-06"
"2033","text36879",3,0.704171352823035,"nytimes","2018-07-06"
"2034","text36885",3,0.869972371736565,"nytimes","2018-07-06"
"2035","text36888",3,0.519419525620299,"nytimes","2018-07-06"
"2036","text36927",3,0.926985961358756,"nytimes","2018-07-06"
"2037","text36929",3,0.963815412221302,"nytimes","2018-07-06"
"2038","text37366",3,0.529858953877343,"nytimes","2018-07-06"
"2039","text40862",3,0.545123842346332,"townhall","2018-07-06"
"2040","text43373",3,0.691288518134446,"washingtonpost","2018-07-06"
"2041","text43375",3,0.926848881661718,"washingtonpost","2018-07-06"
"2042","text43388",3,0.818483531381873,"washingtonpost","2018-07-06"
"2043","text43401",3,0.787428393131994,"washingtonpost","2018-07-06"
"2044","text43429",3,0.979276375106425,"washingtonpost","2018-07-06"
"2045","text43438",3,0.947756987814676,"washingtonpost","2018-07-06"
"2046","text4641",4,0.649243554116785,"abcnews","2018-07-06"
"2047","text7893",4,0.748286097522065,"breitbart","2018-07-06"
"2048","text30496",4,0.537892675867028,"motherjones","2018-07-06"
"2049","text15495",5,0.736836197659991,"dailykos","2018-07-06"
"2050","text15531",5,0.417421947976691,"dailykos","2018-07-06"
"2051","text15534",5,0.451959768034721,"dailykos","2018-07-06"
"2052","text16173",5,0.321722606087833,"foxnews","2018-07-06"
"2053","text16174",5,0.321722606087833,"foxnews","2018-07-06"
"2054","text36896",5,0.50398636804191,"nytimes","2018-07-06"
"2055","text38861",5,0.519875319145912,"thehill","2018-07-06"
"2056","text43380",5,0.311423066378407,"washingtonpost","2018-07-06"
"2057","text16036",6,0.486779474129001,"foxnews","2018-07-06"
"2058","text25988",6,0.452790620188508,"huffingtonpost","2018-07-06"
"2059","text38872",6,0.540366647415234,"thehill","2018-07-06"
"2060","text38888",6,0.578329206417071,"thehill","2018-07-06"
"2061","text43379",6,0.289848324868942,"washingtonpost","2018-07-06"
"2062","text4615",1,0.663174516702692,"abcnews","2018-07-07"
"2063","text4652",1,0.75864900250276,"abcnews","2018-07-07"
"2064","text4654",1,0.555220846881961,"abcnews","2018-07-07"
"2065","text7891",1,0.54314058023469,"breitbart","2018-07-07"
"2066","text7997",1,0.494730071330331,"breitbart","2018-07-07"
"2067","text16096",1,0.954552205771894,"foxnews","2018-07-07"
"2068","text16120",1,0.555220846881961,"foxnews","2018-07-07"
"2069","text16123",1,0.522923107484821,"foxnews","2018-07-07"
"2070","text16145",1,0.334566611677203,"foxnews","2018-07-07"
"2071","text16148",1,0.32360069467712,"foxnews","2018-07-07"
"2072","text16207",1,0.645962883368299,"foxnews","2018-07-07"
"2073","text16235",1,0.40633841103541,"foxnews","2018-07-07"
"2074","text26061",1,0.895924795856072,"huffingtonpost","2018-07-07"
"2075","text31018",1,0.465684267722059,"newsweek","2018-07-07"
"2076","text31036",1,0.679557484744971,"newsweek","2018-07-07"
"2077","text31042",1,0.592809684793256,"newsweek","2018-07-07"
"2078","text36917",1,0.648380336370812,"nytimes","2018-07-07"
"2079","text4621",2,0.418918436203756,"abcnews","2018-07-07"
"2080","text11020",2,0.381269190845397,"buzzfeed","2018-07-07"
"2081","text11024",2,0.460931802685732,"buzzfeed","2018-07-07"
"2082","text16098",2,0.405950937751683,"foxnews","2018-07-07"
"2083","text40483",2,0.394401018929866,"thinkprogress","2018-07-07"
"2084","text40484",2,0.394401018929866,"thinkprogress","2018-07-07"
"2085","text4661",3,0.551428968351446,"abcnews","2018-07-07"
"2086","text7904",3,0.532979610220652,"breitbart","2018-07-07"
"2087","text7962",3,0.369650515786923,"breitbart","2018-07-07"
"2088","text8025",3,0.344635519864568,"breitbart","2018-07-07"
"2089","text10999",3,0.842547434846185,"buzzfeed","2018-07-07"
"2090","text11009",3,0.94580025092679,"buzzfeed","2018-07-07"
"2091","text15515",3,0.382304208641669,"dailykos","2018-07-07"
"2092","text15555",3,0.270172027973435,"dailykos","2018-07-07"
"2093","text26201",3,0.702212867439238,"huffingtonpost","2018-07-07"
"2094","text31012",3,0.341250232543388,"newsweek","2018-07-07"
"2095","text36910",3,0.291281410438775,"nytimes","2018-07-07"
"2096","text36916",3,0.393600827070709,"nytimes","2018-07-07"
"2097","text43462",3,0.829530743122233,"washingtonpost","2018-07-07"
"2098","text4624",4,0.606612788515632,"abcnews","2018-07-07"
"2099","text7931",4,0.248697677079455,"breitbart","2018-07-07"
"2100","text29337",4,0.38063134907591,"infowars","2018-07-07"
"2101","text40870",4,0.533553583084581,"townhall","2018-07-07"
"2102","text43441",4,0.652364901882705,"washingtonpost","2018-07-07"
"2103","text16223",5,0.270458894285993,"foxnews","2018-07-07"
"2104","text36991",5,0.467711996836276,"nytimes","2018-07-07"
"2105","text4618",6,0.265702793079752,"abcnews","2018-07-07"
"2106","text7980",6,0.416385986288874,"breitbart","2018-07-07"
"2107","text11002",6,0.458002416106991,"buzzfeed","2018-07-07"
"2108","text16092",6,0.406093288376554,"foxnews","2018-07-07"
"2109","text16093",6,0.26854873516902,"foxnews","2018-07-07"
"2110","text16176",6,0.48925082856494,"foxnews","2018-07-07"
"2111","text26098",6,0.339923069294427,"huffingtonpost","2018-07-07"
"2112","text31013",6,0.369648832992909,"newsweek","2018-07-07"
"2113","text38665",6,0.340722493154417,"politico","2018-07-07"
"2114","text38928",6,0.401140331261292,"thehill","2018-07-07"
"2115","text40485",6,0.540467531780904,"thinkprogress","2018-07-07"
"2116","text4736",1,0.864217309997577,"abcnews","2018-07-08"
"2117","text4750",1,0.630670609872994,"abcnews","2018-07-08"
"2118","text8003",1,0.633725770198588,"breitbart","2018-07-08"
"2119","text8065",1,0.63394582531936,"breitbart","2018-07-08"
"2120","text16211",1,0.716282864032665,"foxnews","2018-07-08"
"2121","text16217",1,0.649518028689621,"foxnews","2018-07-08"
"2122","text16233",1,0.618322552425698,"foxnews","2018-07-08"
"2123","text16306",1,0.266459371529095,"foxnews","2018-07-08"
"2124","text16319",1,0.91838616551765,"foxnews","2018-07-08"
"2125","text16389",1,0.422105922441736,"foxnews","2018-07-08"
"2126","text31072",1,0.714817985583849,"newsweek","2018-07-08"
"2127","text11817",2,0.433711017492875,"cnbc","2018-07-08"
"2128","text36986",2,0.438517948795769,"nytimes","2018-07-08"
"2129","text38674",2,0.549911357049524,"politico","2018-07-08"
"2130","text7985",3,0.377358567575855,"breitbart","2018-07-08"
"2131","text11054",3,0.471000458410457,"buzzfeed","2018-07-08"
"2132","text15569",3,0.655242043609704,"dailykos","2018-07-08"
"2133","text16245",3,0.358797400319485,"foxnews","2018-07-08"
"2134","text16331",3,0.346492414968675,"foxnews","2018-07-08"
"2135","text26103",3,0.5686348324968,"huffingtonpost","2018-07-08"
"2136","text36962",3,0.503299385280465,"nytimes","2018-07-08"
"2137","text36979",3,0.320295940147975,"nytimes","2018-07-08"
"2138","text37043",3,0.396036754401096,"nytimes","2018-07-08"
"2139","text37048",3,0.945464720773128,"nytimes","2018-07-08"
"2140","text38672",3,0.545957629089649,"politico","2018-07-08"
"2141","text38967",3,0.386956920860098,"thehill","2018-07-08"
"2142","text40873",3,0.446475384050317,"townhall","2018-07-08"
"2143","text40874",3,0.782913891022049,"townhall","2018-07-08"
"2144","text43482",3,0.803380883230192,"washingtonpost","2018-07-08"
"2145","text26222",4,0.40732118695455,"huffingtonpost","2018-07-08"
"2146","text29351",4,0.497468157764423,"infowars","2018-07-08"
"2147","text40493",4,0.61479510326272,"thinkprogress","2018-07-08"
"2148","text40872",4,0.796602330162433,"townhall","2018-07-08"
"2149","text15548",5,0.609360193539978,"dailykos","2018-07-08"
"2150","text16219",5,0.661945304062819,"foxnews","2018-07-08"
"2151","text16312",5,0.346486547165453,"foxnews","2018-07-08"
"2152","text16340",5,0.624924002459011,"foxnews","2018-07-08"
"2153","text16364",5,0.295114990924283,"foxnews","2018-07-08"
"2154","text4772",6,0.527265039213703,"abcnews","2018-07-08"
"2155","text16214",6,0.450302164905272,"foxnews","2018-07-08"
"2156","text16274",6,0.527265039213703,"foxnews","2018-07-08"
"2157","text16322",6,0.411035358811571,"foxnews","2018-07-08"
"2158","text16336",6,0.348960783887339,"foxnews","2018-07-08"
"2159","text31076",6,0.29270986234803,"newsweek","2018-07-08"
"2160","text4796",1,0.683914848863459,"abcnews","2018-07-09"
"2161","text4800",1,0.63169325756378,"abcnews","2018-07-09"
"2162","text4895",1,0.86657486658932,"abcnews","2018-07-09"
"2163","text8027",1,0.696255129211485,"breitbart","2018-07-09"
"2164","text8067",1,0.752995511444628,"breitbart","2018-07-09"
"2165","text16379",1,0.815776300199277,"foxnews","2018-07-09"
"2166","text16439",1,0.726657538814202,"foxnews","2018-07-09"
"2167","text16592",1,0.816006949613929,"foxnews","2018-07-09"
"2168","text16616",1,0.918878894171801,"foxnews","2018-07-09"
"2169","text16619",1,0.649396519934861,"foxnews","2018-07-09"
"2170","text29391",1,0.883320062567943,"infowars","2018-07-09"
"2171","text30508",1,0.411585579872969,"motherjones","2018-07-09"
"2172","text31097",1,0.666112134503673,"newsweek","2018-07-09"
"2173","text31101",1,0.697048386097447,"newsweek","2018-07-09"
"2174","text31104",1,0.709343543525296,"newsweek","2018-07-09"
"2175","text31107",1,0.576837324462544,"newsweek","2018-07-09"
"2176","text31138",1,0.495491150288892,"newsweek","2018-07-09"
"2177","text31146",1,0.93232337492188,"newsweek","2018-07-09"
"2178","text31151",1,0.750338045552364,"newsweek","2018-07-09"
"2179","text37091",1,0.492110476163094,"nytimes","2018-07-09"
"2180","text37100",1,0.625128121879657,"nytimes","2018-07-09"
"2181","text39010",1,0.371386056482847,"thehill","2018-07-09"
"2182","text43497",1,0.442919053597821,"washingtonpost","2018-07-09"
"2183","text16581",2,0.438566308733555,"foxnews","2018-07-09"
"2184","text31182",2,0.456372949695241,"newsweek","2018-07-09"
"2185","text37053",2,0.399169892461857,"nytimes","2018-07-09"
"2186","text43519",2,0.427912530831155,"washingtonpost","2018-07-09"
"2187","text43544",2,0.472149325775503,"washingtonpost","2018-07-09"
"2188","text43578",2,0.853819895785659,"washingtonpost","2018-07-09"
"2189","text4761",3,0.346492414968675,"abcnews","2018-07-09"
"2190","text8068",3,0.568333822686248,"breitbart","2018-07-09"
"2191","text11073",3,0.92102354056027,"buzzfeed","2018-07-09"
"2192","text15653",3,0.475425140090141,"dailykos","2018-07-09"
"2193","text16399",3,0.85952089620292,"foxnews","2018-07-09"
"2194","text16472",3,0.558185928419738,"foxnews","2018-07-09"
"2195","text16551",3,0.473767630075784,"foxnews","2018-07-09"
"2196","text25983",3,0.584544319552298,"huffingtonpost","2018-07-09"
"2197","text26069",3,0.741344734267479,"huffingtonpost","2018-07-09"
"2198","text26129",3,0.891116890561962,"huffingtonpost","2018-07-09"
"2199","text26266",3,0.784120455922642,"huffingtonpost","2018-07-09"
"2200","text26296",3,0.632057629678127,"huffingtonpost","2018-07-09"
"2201","text29385",3,0.391233818386488,"infowars","2018-07-09"
"2202","text29410",3,0.312804937509949,"infowars","2018-07-09"
"2203","text29415",3,0.370740877620733,"infowars","2018-07-09"
"2204","text30523",3,0.550377150538582,"motherjones","2018-07-09"
"2205","text33624",3,0.456870098732254,"newyorker","2018-07-09"
"2206","text37061",3,0.521971053568359,"nytimes","2018-07-09"
"2207","text38680",3,0.427955670248117,"politico","2018-07-09"
"2208","text41174",3,0.480233331852467,"vice","2018-07-09"
"2209","text41178",3,0.880670355916754,"vice","2018-07-09"
"2210","text41196",3,0.912989633678465,"vice","2018-07-09"
"2211","text43494",3,0.538098181768048,"washingtonpost","2018-07-09"
"2212","text43525",3,0.513110268820482,"washingtonpost","2018-07-09"
"2213","text43579",3,0.75384421613995,"washingtonpost","2018-07-09"
"2214","text43599",3,0.513110268820482,"washingtonpost","2018-07-09"
"2215","text8099",4,0.321390331920702,"breitbart","2018-07-09"
"2216","text8106",4,0.589995160025756,"breitbart","2018-07-09"
"2217","text8167",4,0.482247823027942,"breitbart","2018-07-09"
"2218","text8168",4,0.553752082239186,"breitbart","2018-07-09"
"2219","text8177",4,0.677483926917424,"breitbart","2018-07-09"
"2220","text8187",4,0.465051717470098,"breitbart","2018-07-09"
"2221","text11142",4,0.669550480790965,"buzzfeed","2018-07-09"
"2222","text15570",4,0.348196311538669,"dailykos","2018-07-09"
"2223","text16520",4,0.717483804669587,"foxnews","2018-07-09"
"2224","text16527",4,0.458231058911501,"foxnews","2018-07-09"
"2225","text38689",4,0.528157925510621,"politico","2018-07-09"
"2226","text43489",4,0.420085527862017,"washingtonpost","2018-07-09"
"2227","text8037",5,0.659513564367958,"breitbart","2018-07-09"
"2228","text8048",5,0.532748783800985,"breitbart","2018-07-09"
"2229","text8201",5,0.529413078374364,"breitbart","2018-07-09"
"2230","text15564",5,0.327314681861059,"dailykos","2018-07-09"
"2231","text16457",5,0.495717693877101,"foxnews","2018-07-09"
"2232","text16461",5,0.560254327378428,"foxnews","2018-07-09"
"2233","text16565",5,0.495759516930838,"foxnews","2018-07-09"
"2234","text16569",5,0.457911441862188,"foxnews","2018-07-09"
"2235","text26312",5,0.55587344895299,"huffingtonpost","2018-07-09"
"2236","text38980",5,0.798439999058046,"thehill","2018-07-09"
"2237","text39006",5,0.602232470044663,"thehill","2018-07-09"
"2238","text43476",5,0.314765695502415,"washingtonpost","2018-07-09"
"2239","text43512",5,0.599670681921268,"washingtonpost","2018-07-09"
"2240","text26301",6,0.311301615678033,"huffingtonpost","2018-07-09"
"2241","text29386",6,0.368646178476822,"infowars","2018-07-09"
"2242","text38994",6,0.295623428126298,"thehill","2018-07-09"
"2243","text4843",1,0.550595793347299,"abcnews","2018-07-10"
"2244","text4862",1,0.444913037349306,"abcnews","2018-07-10"
"2245","text4899",1,0.626495832583994,"abcnews","2018-07-10"
"2246","text4984",1,0.524953842812516,"abcnews","2018-07-10"
"2247","text4989",1,0.75237150777491,"abcnews","2018-07-10"
"2248","text8128",1,0.753974225506879,"breitbart","2018-07-10"
"2249","text8203",1,0.469812232894613,"breitbart","2018-07-10"
"2250","text15611",1,0.307031455469986,"dailykos","2018-07-10"
"2251","text16454",1,0.684420553073457,"foxnews","2018-07-10"
"2252","text16563",1,0.67898073249689,"foxnews","2018-07-10"
"2253","text16587",1,0.670130733203492,"foxnews","2018-07-10"
"2254","text16639",1,0.882697216327711,"foxnews","2018-07-10"
"2255","text16681",1,0.512698035871394,"foxnews","2018-07-10"
"2256","text16706",1,0.586890624396842,"foxnews","2018-07-10"
"2257","text16718",1,0.677434576653445,"foxnews","2018-07-10"
"2258","text16774",1,0.887348411134551,"foxnews","2018-07-10"
"2259","text26278",1,0.654635817769847,"huffingtonpost","2018-07-10"
"2260","text31201",1,0.818066926619565,"newsweek","2018-07-10"
"2261","text31211",1,0.551517752775456,"newsweek","2018-07-10"
"2262","text31230",1,0.530851630371495,"newsweek","2018-07-10"
"2263","text37076",1,0.797859501942236,"nytimes","2018-07-10"
"2264","text37201",1,0.612588027495899,"nytimes","2018-07-10"
"2265","text40523",1,0.352278374518904,"thinkprogress","2018-07-10"
"2266","text8200",2,0.602968529248594,"breitbart","2018-07-10"
"2267","text16661",2,0.357622031445517,"foxnews","2018-07-10"
"2268","text38696",2,0.723902958796042,"politico","2018-07-10"
"2269","text41191",2,0.368992673598425,"vice","2018-07-10"
"2270","text43661",2,0.576661503016281,"washingtonpost","2018-07-10"
"2271","text4992",3,0.634351045457817,"abcnews","2018-07-10"
"2272","text11154",3,0.455978022765298,"buzzfeed","2018-07-10"
"2273","text16478",3,0.47887945984644,"foxnews","2018-07-10"
"2274","text16552",3,0.473767630075784,"foxnews","2018-07-10"
"2275","text16589",3,0.548351670985212,"foxnews","2018-07-10"
"2276","text16612",3,0.519026018880781,"foxnews","2018-07-10"
"2277","text16741",3,0.69082049969081,"foxnews","2018-07-10"
"2278","text16817",3,0.577565842889116,"foxnews","2018-07-10"
"2279","text26257",3,0.485321274419599,"huffingtonpost","2018-07-10"
"2280","text31193",3,0.59301250118442,"newsweek","2018-07-10"
"2281","text31246",3,0.75694352064718,"newsweek","2018-07-10"
"2282","text31248",3,0.642761078489416,"newsweek","2018-07-10"
"2283","text31269",3,0.443667253107144,"newsweek","2018-07-10"
"2284","text33897",3,0.375949690420929,"newyorker","2018-07-10"
"2285","text33909",3,0.928135237035656,"newyorker","2018-07-10"
"2286","text37078",3,0.466009574464094,"nytimes","2018-07-10"
"2287","text37220",3,0.385151045455676,"nytimes","2018-07-10"
"2288","text37239",3,0.708208307187177,"nytimes","2018-07-10"
"2289","text38688",3,0.452651857256862,"politico","2018-07-10"
"2290","text38704",3,0.474586061236923,"politico","2018-07-10"
"2291","text41190",3,0.685981947266644,"vice","2018-07-10"
"2292","text41198",3,0.582578014779456,"vice","2018-07-10"
"2293","text41202",3,0.465666831351274,"vice","2018-07-10"
"2294","text43527",3,0.65249562333692,"washingtonpost","2018-07-10"
"2295","text43618",3,0.466101393309706,"washingtonpost","2018-07-10"
"2296","text43659",3,0.763666527253736,"washingtonpost","2018-07-10"
"2297","text4860",4,0.318732781703498,"abcnews","2018-07-10"
"2298","text8105",4,0.65403637260692,"breitbart","2018-07-10"
"2299","text8130",4,0.52492536016104,"breitbart","2018-07-10"
"2300","text8145",4,0.344880155748363,"breitbart","2018-07-10"
"2301","text8163",4,0.644124223484231,"breitbart","2018-07-10"
"2302","text8233",4,0.625856516816797,"breitbart","2018-07-10"
"2303","text8264",4,0.382910501344265,"breitbart","2018-07-10"
"2304","text16526",4,0.675234373919537,"foxnews","2018-07-10"
"2305","text22853",4,0.673887102217334,"foxnews","2018-07-10"
"2306","text26299",4,0.556615285486977,"huffingtonpost","2018-07-10"
"2307","text30516",4,0.344162373869425,"motherjones","2018-07-10"
"2308","text30520",4,0.674785988555262,"motherjones","2018-07-10"
"2309","text31341",4,0.301754655401324,"newsweek","2018-07-10"
"2310","text33911",4,0.416872110256543,"newyorker","2018-07-10"
"2311","text37099",4,0.412700670883906,"nytimes","2018-07-10"
"2312","text37187",4,0.730441618801511,"nytimes","2018-07-10"
"2313","text37188",4,0.686150919326421,"nytimes","2018-07-10"
"2314","text39043",4,0.446046096931475,"thehill","2018-07-10"
"2315","text40520",4,0.363408656724673,"thinkprogress","2018-07-10"
"2316","text41192",4,0.390182442769999,"vice","2018-07-10"
"2317","text4924",5,0.476669609102096,"abcnews","2018-07-10"
"2318","text15599",5,0.670026018153148,"dailykos","2018-07-10"
"2319","text16479",5,0.520148819980459,"foxnews","2018-07-10"
"2320","text16695",5,0.452207415173988,"foxnews","2018-07-10"
"2321","text16719",5,0.426104782082297,"foxnews","2018-07-10"
"2322","text37233",5,0.285557276593479,"nytimes","2018-07-10"
"2323","text39091",5,0.542638945794252,"thehill","2018-07-10"
"2324","text43536",5,0.340589818664531,"washingtonpost","2018-07-10"
"2325","text43594",5,0.544572409028744,"washingtonpost","2018-07-10"
"2326","text11232",6,0.394002887395655,"buzzfeed","2018-07-10"
"2327","text16769",6,0.348447472354999,"foxnews","2018-07-10"
"2328","text26317",6,0.372470943555728,"huffingtonpost","2018-07-10"
"2329","text31224",6,0.581025386536867,"newsweek","2018-07-10"
"2330","text31369",6,0.37360574389479,"newsweek","2018-07-10"
"2331","text43654",6,0.304468482336334,"washingtonpost","2018-07-10"
"2332","text4931",1,0.737195396404079,"abcnews","2018-07-11"
"2333","text5019",1,0.576291254895909,"abcnews","2018-07-11"
"2334","text5108",1,0.743337376245848,"abcnews","2018-07-11"
"2335","text8336",1,0.558435103924411,"breitbart","2018-07-11"
"2336","text11258",1,0.959265732741952,"buzzfeed","2018-07-11"
"2337","text16631",1,0.619993404814681,"foxnews","2018-07-11"
"2338","text16647",1,0.653285960194366,"foxnews","2018-07-11"
"2339","text16653",1,0.936369479663804,"foxnews","2018-07-11"
"2340","text16690",1,0.644070709295024,"foxnews","2018-07-11"
"2341","text16732",1,0.633887387283834,"foxnews","2018-07-11"
"2342","text16733",1,0.376941843184541,"foxnews","2018-07-11"
"2343","text16735",1,0.649503730964365,"foxnews","2018-07-11"
"2344","text16744",1,0.95302745595087,"foxnews","2018-07-11"
"2345","text16768",1,0.435990838026332,"foxnews","2018-07-11"
"2346","text16826",1,0.462816392556249,"foxnews","2018-07-11"
"2347","text16827",1,0.66681186703923,"foxnews","2018-07-11"
"2348","text19719",1,0.870659329134929,"foxnews","2018-07-11"
"2349","text19735",1,0.814208045114943,"foxnews","2018-07-11"
"2350","text19748",1,0.435990838026332,"foxnews","2018-07-11"
"2351","text26321",1,0.831461859601973,"huffingtonpost","2018-07-11"
"2352","text26328",1,0.57520354236064,"huffingtonpost","2018-07-11"
"2353","text26366",1,0.314780060070392,"huffingtonpost","2018-07-11"
"2354","text26442",1,0.604238807942549,"huffingtonpost","2018-07-11"
"2355","text26447",1,0.408359052229109,"huffingtonpost","2018-07-11"
"2356","text31344",1,0.616815021597306,"newsweek","2018-07-11"
"2357","text31352",1,0.409088776465898,"newsweek","2018-07-11"
"2358","text31358",1,0.499773941607145,"newsweek","2018-07-11"
"2359","text31376",1,0.601991120860793,"newsweek","2018-07-11"
"2360","text37179",1,0.405988517745978,"nytimes","2018-07-11"
"2361","text37210",1,0.293575895648625,"nytimes","2018-07-11"
"2362","text4963",2,0.764347180696253,"abcnews","2018-07-11"
"2363","text4969",2,0.625927176804367,"abcnews","2018-07-11"
"2364","text5025",2,0.750120283133772,"abcnews","2018-07-11"
"2365","text5071",2,0.735719147379425,"abcnews","2018-07-11"
"2366","text8287",2,0.484524147802406,"breitbart","2018-07-11"
"2367","text26375",2,0.387974941803266,"huffingtonpost","2018-07-11"
"2368","text29473",2,0.705393243013144,"infowars","2018-07-11"
"2369","text31363",2,0.655431988116182,"newsweek","2018-07-11"
"2370","text31366",2,0.764153477394182,"newsweek","2018-07-11"
"2371","text37184",2,0.37871391415217,"nytimes","2018-07-11"
"2372","text8358",3,0.522853339995071,"breitbart","2018-07-11"
"2373","text11197",3,0.479082481193558,"buzzfeed","2018-07-11"
"2374","text11630",3,0.420022099812365,"buzzfeed","2018-07-11"
"2375","text11631",3,0.420022099812365,"buzzfeed","2018-07-11"
"2376","text16850",3,0.758603995577245,"foxnews","2018-07-11"
"2377","text19730",3,0.69082049969081,"foxnews","2018-07-11"
"2378","text26329",3,0.673027293399555,"huffingtonpost","2018-07-11"
"2379","text29507",3,0.318087799879849,"infowars","2018-07-11"
"2380","text30545",3,0.688941906898849,"motherjones","2018-07-11"
"2381","text31332",3,0.353312866287011,"newsweek","2018-07-11"
"2382","text31374",3,0.471019213115121,"newsweek","2018-07-11"
"2383","text31379",3,0.581347958772455,"newsweek","2018-07-11"
"2384","text33907",3,0.851599126328243,"newyorker","2018-07-11"
"2385","text37175",3,0.830587367447527,"nytimes","2018-07-11"
"2386","text37224",3,0.341257002371692,"nytimes","2018-07-11"
"2387","text37229",3,0.410934470954533,"nytimes","2018-07-11"
"2388","text37301",3,0.767002703908777,"nytimes","2018-07-11"
"2389","text37387",3,0.776519917787073,"nytimes","2018-07-11"
"2390","text41213",3,0.431092036698662,"vice","2018-07-11"
"2391","text41219",3,0.89220959521452,"vice","2018-07-11"
"2392","text41223",3,0.639811113610892,"vice","2018-07-11"
"2393","text43674",3,0.659241908651868,"washingtonpost","2018-07-11"
"2394","text8288",4,0.559903663845561,"breitbart","2018-07-11"
"2395","text8306",4,0.400499328459197,"breitbart","2018-07-11"
"2396","text8339",4,0.539891809773706,"breitbart","2018-07-11"
"2397","text8367",4,0.301386875462466,"breitbart","2018-07-11"
"2398","text19742",4,0.432420288645484,"foxnews","2018-07-11"
"2399","text26392",4,0.41463513965224,"huffingtonpost","2018-07-11"
"2400","text31297",4,0.784283227857355,"newsweek","2018-07-11"
"2401","text40532",4,0.23648808188452,"thinkprogress","2018-07-11"
"2402","text40540",4,0.405191705244128,"thinkprogress","2018-07-11"
"2403","text40914",4,0.556588588962105,"townhall","2018-07-11"
"2404","text8324",5,0.449982835235953,"breitbart","2018-07-11"
"2405","text15625",5,0.347667764384617,"dailykos","2018-07-11"
"2406","text15643",5,0.777946814088073,"dailykos","2018-07-11"
"2407","text15717",5,0.398905745823724,"dailykos","2018-07-11"
"2408","text16752",5,0.449021184117911,"foxnews","2018-07-11"
"2409","text16832",5,0.728861655810109,"foxnews","2018-07-11"
"2410","text19785",5,0.459878426863877,"foxnews","2018-07-11"
